15	tt1046760:-	tt1046761:-	tt1046762:-	tt1046763:-	tt1046764:-	tt1046765:-	tt1046766:-	tt1046767:-	tt1046768:-	tt1046769:-	
14	tt1048888:-	tt1048889:-	tt1048890:-	tt1048891:-	tt1048892:7.2	tt1049303:-	
13	tt1049976:-	tt1049977:-	tt1049978:-	tt1049979:-	tt1049980:-	tt1049981:-	tt1050598:-	tt1050599:-	tt1050600:-	tt1050601:-	
12	tt1051078:-	tt1051079:-	tt1051080:-	tt1051081:-	tt1051082:-	tt1051083:-	tt1051649:-	tt1051650:-	tt1051651:-	tt1051652:-	
11	tt1053020:-	tt1053021:-	tt1053022:-	tt1053023:-	tt1053024:-	tt1053025:-	tt1053026:-	tt1053027:-	tt1053028:-	tt1053029:-	
6	tt1079244:-	tt1079247:-	tt1079248:-	tt1079251:-	tt1465233:-	
8	tt1079245:-	tt1079250:-	tt1465759:-	tt1465760:-	tt1465761:-	
4	tt1079246:-	tt1464062:-	tt1464063:-	tt1464065:-	tt1464066:-	
2	tt1079249:-	tt1463031:-	tt1463032:-	tt1463033:-	tt1463034:-	
9	tt1079854:-	tt1079856:-	tt1086643:-	tt1086644:-	tt1086647:-	
10	tt1079855:-	tt1079857:-	tt1086645:-	tt1086646:-	
1	tt1111711:-	tt1111712:-	tt1111713:-	tt1111714:-	tt1111715:-	
3	tt1463035:-	tt1463036:-	tt1463037:-	tt1463038:-	tt1463715:-	
5	tt1465232:-	tt1465236:-	tt1465237:-	tt1465239:-	tt1465241:-	
7	tt1465234:-	tt1465235:-	tt1465238:-	tt1465240:-	tt1465242:-	
\N	tt1549438:-	tt1549439:-	tt1704095:-	tt1711874:-	tt1925246:-	tt1934807:-	tt2183546:-	tt3332576:-	
