1	tt11012794:-	tt11012808:-	tt11012814:-	tt11012816:-	tt11012822:-	tt11012826:-	tt11012834:-	tt11012846:-	tt11012848:-	tt11012852:-	tt11012862:-	tt11012868:-	tt11012872:-	tt11012882:-	tt11012884:-	tt11012890:-	tt11012892:-	tt11012898:-	tt11025302:-	tt11026162:-	
\N	tt11012876:-	
2	tt11034556:-	tt11034560:-	tt11034572:-	tt11034574:-	tt11034580:-	tt11034584:-	tt11034594:-	tt11034600:-	tt11034606:-	tt11034612:-	tt11034648:-	tt11034652:-	tt11034658:-	tt11034664:-	tt11034670:-	tt11034676:-	tt11034682:-	tt11034696:-	tt11034700:-	tt11034710:-	
