1	tt10004582:-	tt10004678:-	tt10004794:-	tt8992420:-	tt9134202:-	tt9238118:-	tt9238164:-	tt9238190:-	tt9238444:-	tt9269830:-	tt9678998:-	tt9679082:-	tt9679118:-	tt9679188:-	tt9679232:-	tt9679262:-	tt9679352:-	
2	tt11615836:-	tt11616106:-	tt11616138:-	tt11616178:-	tt11616200:-	tt11616264:-	tt11620488:-	tt11620956:-	tt11723766:-	tt11723822:-	tt11723852:-	tt11723900:-	tt11728644:-	tt11728922:-	tt11728968:-	tt11729004:-	tt11729028:-	
