3	tt1247743:7.7	tt2593238:7.6	tt2593240:7.7	tt2593242:7.6	tt2593244:8.0	tt2593246:7.9	tt2593248:7.6	tt2593250:7.8	tt2593252:8.3	
1	tt1681778:6.9	tt1681779:7.5	tt1819893:7.5	tt1819894:7.5	tt1819895:7.6	tt1819896:7.8	tt1819897:8.3	
2	tt2246274:8.0	tt2311305:7.7	tt2311307:7.9	tt2311311:7.5	tt2311313:7.7	tt2311315:8.1	tt2311317:7.8	tt2311319:7.7	tt2311321:8.6	
4	tt3397406:8.3	tt3687012:7.9	tt3687014:8.0	tt3687018:8.2	tt3687020:8.5	tt3687024:8.1	tt3687030:7.9	tt3687032:7.8	tt3687036:8.2	
5	tt4765348:7.7	tt4789916:8.2	tt4789918:7.6	tt4789922:7.8	tt4789928:8.4	tt4789962:7.6	tt4791192:8.4	
