5	tt10726820:-	tt11067562:-	tt11187158:-	tt11409488:-	tt11409492:-	tt9707578:-	
2	tt6560194:-	tt6560248:-	tt6560274:-	tt6560286:-	tt6560292:-	tt6560298:-	tt6560302:-	tt6560308:-	tt6560324:-	
3	tt6561664:-	tt6570240:-	tt6576518:-	tt6576552:-	tt6576564:-	tt6576582:-	tt6576590:-	tt6576768:-	tt6576778:-	
\N	tt6576578:-	tt6587238:-	tt6587286:-	tt6603164:-	tt6616708:-	tt9109178:-	
1	tt6587088:-	tt6587164:-	tt6587174:-	tt6587222:-	tt6587298:-	tt6587366:-	tt6587554:-	tt6587604:-	tt6588060:-	
4	tt9101818:-	tt9101856:-	tt9101884:-	tt9101954:-	tt9101990:-	tt9102022:-	tt9102030:-	tt9102054:-	tt9102088:-	tt9102118:-	tt9102156:-	tt9499838:-	
