1	tt11627164:-	tt11627168:-	tt11627172:-	tt11627176:-	tt11627182:-	tt11627184:-	tt11627186:-	tt11627200:-	tt11627222:-	tt11627224:-	tt11627228:-	tt11627230:-	tt1484224:-	
2	tt11627248:-	tt11627256:-	tt11627258:-	tt11627330:-	tt11627336:-	tt11627346:-	tt11627350:-	tt11627364:-	tt11627378:-	tt11627396:-	tt11627408:-	tt11627414:-	tt11627422:-	
3	tt11627442:-	tt11627444:-	tt11627446:-	tt11627448:-	tt11627450:-	tt11627452:-	tt11627454:-	tt11627490:-	tt11627504:-	tt11627506:-	tt11627520:-	tt11627526:-	tt11627530:-	
4	tt11627538:-	tt11627542:-	tt11627546:-	tt11627548:-	tt11627550:-	tt11627554:-	tt11627556:-	tt11627560:-	tt11627562:-	tt11627564:-	tt11627566:-	tt11627572:-	tt11627578:-	
5	tt11627594:-	tt11627596:-	tt11627602:-	tt11627608:-	tt11627610:-	tt11627612:-	tt11627616:-	tt11627620:-	tt11627624:-	tt11627628:-	tt11627630:-	tt11627634:-	tt11627636:-	
6	tt11627678:-	tt11627684:-	tt11627686:-	tt11627688:-	tt11627692:-	tt11627694:-	tt11627696:-	tt11627700:-	tt11627702:-	tt11627704:-	tt11627708:-	tt11627712:-	tt11627714:-	
7	tt11627722:-	tt11627728:-	tt11627730:-	tt11627734:-	tt11627736:-	tt11627738:-	tt11627744:-	tt11627746:-	tt11627748:-	tt11627750:-	tt11627752:-	tt11627754:-	tt11627758:-	tt11627764:-	
8	tt11627766:-	tt11627768:-	tt11627774:-	tt11627776:-	tt11627896:-	tt11627898:-	tt11627902:-	tt11627904:-	tt11627906:-	tt11627910:-	tt11627912:-	tt11627914:-	tt11627916:-	
9	tt11627922:-	tt11627924:-	tt11627934:-	tt11627940:-	tt11627942:-	tt11627944:-	tt11627946:-	tt11627948:-	tt11627950:-	tt11627954:-	tt11627956:-	tt11627958:-	tt11627968:-	tt11627970:-	
10	tt11627980:-	tt11627986:-	tt11627988:-	tt11627990:-	tt11627992:-	tt11627994:-	tt11627998:-	tt11628000:-	tt11628002:-	tt11628004:-	tt11628010:-	tt11628012:-	tt11628016:-	
11	tt11628022:-	tt11628026:-	tt11628028:-	tt11628030:-	tt11628034:-	tt11628036:-	tt11628038:-	tt11628042:-	tt11628044:-	tt11628046:-	tt11628048:-	tt11628056:-	tt1692398:-	
