1	tt6879526:-	tt6879530:-	tt6879534:-	tt6879536:-	tt6879538:-	tt6879542:-	tt6879544:-	tt6879546:-	tt6879548:-	tt6879554:-	tt6879614:-	tt6879618:-	tt6879622:-	tt6879626:-	tt6880478:-	tt6880484:-	tt6880490:-	tt6880504:-	tt6880522:-	tt6880532:-	tt6880550:-	tt6880574:-	tt6880712:-	tt6880718:-	tt6880720:-	tt6880724:-	tt6880726:-	tt6880738:-	tt6880750:-	tt6880762:-	tt6880768:-	tt6880780:-	
2	tt6879842:-	tt6880788:-	tt6880790:-	tt6883772:-	tt6883794:-	tt6883798:-	tt7701170:-	tt7701176:-	tt7701178:-	tt7701180:-	tt7701184:-	tt7701188:-	tt7701196:-	tt7701198:-	tt7701200:-	tt7702044:-	tt7702050:-	tt7702052:-	tt7702056:-	tt7702060:-	tt7702066:-	tt7702068:-	tt7702070:-	tt7702072:-	tt7702076:-	tt7702082:-	tt7702288:-	tt7702290:-	tt7702386:-	tt7702388:-	tt7702390:-	tt7702392:-	tt7702394:-	tt7702396:-	tt7702398:-	tt7702402:-	tt7702404:-	tt7702408:-	tt7702414:-	tt7702418:-	tt7702420:-	tt7702426:-	tt7702432:-	tt8025702:-	
3	tt7702750:-	tt7702754:-	tt7702756:-	tt7702758:-	tt7702762:-	tt7702764:-	tt7702768:-	tt7702772:-	tt7950674:-	tt7950676:-	tt7950678:-	tt7950682:-	tt7950686:-	tt7950690:-	tt7950692:-	tt7950696:-	tt7950698:-	tt7950700:-	tt7950704:-	tt7950708:-	tt7950738:-	tt7950740:-	tt7950742:-	tt7951104:-	tt7951110:-	tt7951116:-	tt7951118:-	tt7951124:-	tt7951128:-	tt8025750:-	tt8025760:-	tt8025774:-	tt8025792:-	tt8025800:-	tt8025806:-	tt8025922:-	tt8025930:-	tt8025942:-	tt8025954:-	tt8025964:-	tt8026022:-	
4	tt8026588:-	tt8026590:-	tt8026594:-	tt8026600:-	tt8026602:-	tt8026604:-	tt8026608:-	tt8026612:-	tt8026618:-	tt8026624:-	tt8028382:-	tt8028384:-	tt8028386:-	tt8028388:-	tt8028390:-	tt8028392:-	tt8332706:-	tt8332708:-	tt8332710:-	tt8332716:-	tt8332718:-	tt8332722:-	tt8332724:-	tt8332728:-	tt8332734:-	tt8348262:-	tt8348264:-	tt8348266:-	tt8348270:-	tt8348272:-	tt8348274:-	tt8348276:-	tt8348280:-	tt8348282:-	tt8348284:-	tt8425770:-	tt8425772:-	tt8425776:-	tt8425786:-	tt8425794:-	tt8425798:-	
