1	tt1585295:-	tt7662690:-	tt7662692:-	tt7662698:-	tt7662704:-	tt7662708:-	tt7662712:-	tt7662718:-	tt7662726:-	tt7662730:-	tt7662732:-	tt7662738:-	tt7662740:-	tt7662742:-	tt7662746:-	tt7662750:-	tt7662754:-	tt7662770:-	tt7662780:-	tt7662798:-	tt7662808:-	tt7662820:-	tt7662824:-	tt7662826:-	tt7662830:-	tt7662850:-	tt7662868:-	tt7662878:-	tt7662882:-	tt7662886:-	tt7662888:-	tt7662892:-	tt7662894:-	tt7662896:-	tt7662898:-	
2	tt1730389:-	tt1792191:-	tt7663234:-	tt7663244:-	tt7663252:-	tt7663416:-	tt7663426:-	tt7663438:-	tt7663456:-	tt7663464:-	tt7663472:-	tt7663482:-	tt7663526:-	tt7663534:-	tt7667114:-	tt7667116:-	tt7667118:-	tt7667120:-	tt7667130:-	tt7667132:-	tt7667136:-	tt7667138:-	tt7668506:-	tt7668508:-	tt7668512:-	tt7668514:-	tt7668520:-	tt7668526:-	tt7668528:-	tt7668530:-	tt7668532:-	tt7668534:-	tt7668536:-	tt7668540:-	tt7668542:-	tt7668544:-	tt7668546:-	
3	tt7662630:-	tt7662632:-	tt7662636:-	tt7662638:-	tt7662642:-	tt7662648:-	tt7662652:-	tt7662656:-	tt7662660:-	tt7662662:-	tt7662664:-	tt7662666:-	tt7662668:-	tt7662670:-	tt7668548:-	tt7668552:-	tt7668554:-	tt7668556:-	tt7668558:-	tt7668560:-	tt7668562:-	tt7668564:-	tt7668566:-	tt7668592:-	tt7668594:-	tt7668596:-	tt7668600:-	tt7668608:-	tt7668616:-	tt7668618:-	tt7668622:-	tt7668624:-	tt7668626:-	tt7668628:-	tt7668630:-	tt7668632:-	tt7668634:-	
