1	tt14895244:-	tt14895246:-	tt14895248:-	tt14895250:-	tt14895252:-	tt14895254:-	tt14895256:-	tt14895260:-	tt14895264:-	tt14895266:-	tt14895268:-	tt14895270:-	tt14895272:-	tt14895276:-	tt14895278:-	tt14895280:-	
2	tt14895286:-	tt14895288:-	tt14895314:-	tt14895318:-	tt14895320:-	tt14895322:-	tt14895324:-	tt14895326:-	tt14895328:-	tt14895330:-	tt14895332:-	tt14895334:-	tt14895336:-	tt14895338:-	tt14895340:-	tt14895342:-	
