1	tt12676748:-	tt12676756:-	tt12676764:-	tt12676768:-	tt12676774:-	tt12676776:-	tt12676780:-	tt12676784:-	tt12676788:-	tt12676796:-	tt12676802:-	tt12676804:-	
2	tt12676816:-	tt12676818:-	tt12676822:-	tt12676828:-	tt12676830:-	tt12676834:-	tt12676836:-	tt12676840:-	tt12676842:-	tt12676844:-	tt12676848:-	tt12676854:-	tt12676856:-	
3	tt12676916:-	tt12676924:-	tt12689756:-	tt12689760:-	tt12689762:-	tt12689764:-	tt12689770:-	tt12689774:-	tt12689780:-	tt12689790:-	tt12689792:-	tt12689794:-	tt12700516:-	
4	tt12689814:-	tt12689816:-	tt12689818:-	tt12689820:-	tt12689822:-	tt12689824:-	tt12689828:-	tt12689832:-	tt12689834:-	tt12689838:-	tt12689840:-	tt12689842:-	tt12689844:-	
