1	tt13639236:-	tt13639242:-	tt13639246:-	tt13639252:-	tt13639254:-	tt13639258:-	tt13639268:-	tt13639272:-	
2	tt13639280:-	tt13639294:-	tt13639304:-	tt13639312:-	tt13639314:-	tt13639324:-	tt13644500:-	tt13644506:-	
