1	tt12181060:-	tt12181072:-	tt12184308:-	tt12184342:-	tt12184390:-	tt12184396:-	tt12184404:-	tt12184412:-	tt12184450:-	tt12184494:-	tt12184516:-	tt12184538:-	tt12184580:-	tt12184616:-	tt12184664:-	tt12184698:-	tt12184722:-	tt12184748:-	tt12184784:-	tt12184808:-	tt12184816:-	tt12184848:-	tt12184882:-	tt12184906:-	tt12184922:-	tt12184950:-	tt12184984:-	tt12185024:-	tt12185036:-	tt12185068:-	tt12185082:-	tt12185106:-	tt12185132:-	tt12185154:-	tt12185176:-	tt12185190:-	tt12185232:-	tt12185256:-	tt12185298:-	tt12185318:-	tt12185346:-	tt12185380:-	tt12185400:-	tt12185430:-	tt12185438:-	tt12185444:-	tt12185448:-	tt12185456:-	tt12185512:-	tt12185516:-	tt12185520:-	tt12185524:-	
2	tt12185526:-	tt12185532:-	tt12185538:-	tt12185544:-	tt12185556:-	tt12185574:-	tt12185586:-	tt12185898:-	tt12185906:-	tt12185910:-	tt12185922:-	tt12185930:-	tt12185934:-	tt12185942:-	tt12185948:-	tt12185952:-	tt12185962:-	tt12185964:-	tt12185970:-	tt12185978:-	tt12185982:-	tt12185992:-	tt12186018:-	tt12186030:-	tt12186036:-	tt12186050:-	tt12186054:-	tt12186056:-	tt12186058:-	tt12186060:-	tt12186070:-	tt12186074:-	tt12186080:-	tt12186090:-	tt12186102:-	tt12186106:-	tt12186110:-	tt12186112:-	tt12186116:-	tt12186126:-	tt12186136:-	tt12186140:-	tt12186148:-	tt12186152:-	tt12186160:-	tt12186166:-	tt12186178:-	tt12186186:-	tt12186194:-	tt12186198:-	tt12186202:-	tt12186204:-	
