3	tt0646654:-	tt0646660:-	tt0646662:-	tt0646667:-	tt0646669:-	tt0646673:-	tt0646676:-	tt2349045:-	tt2349051:-	tt2349055:-	tt2349065:-	tt2349071:-	tt2349079:-	tt2349095:-	tt2349099:-	tt2349101:-	tt2349115:-	tt2352799:-	
1	tt0646655:-	tt0646671:-	tt1226453:-	tt1226454:-	tt1425781:-	tt1427754:-	tt1510084:7.2	tt1510087:-	tt1511178:-	tt1511179:-	tt1511180:-	
5	tt0646656:-	tt0646677:-	tt1077781:-	tt1077782:-	tt1077783:-	tt1077784:-	tt1077785:-	tt1077786:-	tt2349053:-	tt2349073:-	tt2349075:-	tt2349083:-	tt2349085:-	tt2349087:-	tt2349089:-	tt2349097:-	tt2349109:-	tt2349111:-	tt2352817:-	
6	tt0646657:-	tt0646659:-	tt0646661:-	tt0646663:-	tt0646664:-	tt0646665:-	tt0646666:-	tt0646668:-	tt0646674:-	
2	tt0646658:-	tt0646670:-	tt0646672:-	tt1510085:-	tt1510086:-	tt1511799:-	tt1903216:-	tt2349041:-	tt2349067:-	tt2349077:-	tt2349081:-	tt2349093:-	tt2349103:-	tt2349105:-	tt2352795:-	tt2352801:-	tt2352809:-	tt2352811:-	tt2352815:-	
4	tt0646675:-	tt2349039:-	tt2349043:-	tt2349047:-	tt2349049:-	tt2349057:-	tt2349059:-	tt2349061:-	tt2349063:-	tt2349069:-	tt2349091:-	tt2349107:-	tt2349113:-	tt2352797:-	tt2352805:-	tt2352807:-	tt2352813:-	tt2352819:-	tt2352823:-	
