1	tt3528014:-	tt3528028:-	tt3528040:-	tt3528046:-	tt3528048:-	tt3528050:-	tt3528054:-	tt3528056:-	tt3528064:-	tt3528066:-	tt3528076:-	tt3528078:-	tt3528080:-	tt3528084:-	tt3528088:-	tt3528096:-	
2	tt3528020:-	
3	tt3528022:-	
\N	tt3528098:-	
