1	tt11768790:-	tt11772882:-	tt11772914:-	tt11773380:-	tt11773390:-	tt11773402:-	tt11773406:-	tt11773410:-	tt11773418:-	tt11773422:-	
2	tt11773540:-	tt11773550:-	tt11773556:-	tt11773560:-	tt11773564:-	tt11773568:-	tt11773572:-	tt11773574:-	tt11773580:-	tt11773582:-	
3	tt11784162:-	tt11784176:-	tt11786252:-	tt11786466:-	tt11786472:-	tt11786492:-	tt11786496:-	tt11786508:-	tt11786514:-	tt11786532:-	tt11786540:-	tt11786542:-	tt11786564:-	
4	tt11786760:-	tt11786768:-	tt11786772:-	tt11786780:-	tt11786868:-	tt11786878:-	tt11786882:-	tt11786888:-	tt11786890:-	tt11786892:-	
5	tt11809196:-	tt11809202:-	tt11809204:-	tt11809220:-	tt11809226:-	tt11809232:-	tt11809236:-	tt11809242:-	tt11809654:-	tt11809666:-	
6	tt11815512:-	tt11815530:-	tt11815706:-	tt11815818:-	tt11815836:-	tt11815856:-	tt11815860:-	tt11815862:-	tt11815866:-	tt11815962:-	
7	tt11822100:-	tt11822102:-	tt11822106:-	tt11822108:-	tt11822110:-	tt11822114:-	tt11822120:-	tt11822122:-	tt11822124:-	tt11822128:-	tt11822130:-	tt11822132:-	tt11822136:-	tt11822140:-	
8	tt11822214:-	tt11822448:-	tt11822456:-	tt11822458:-	tt11822460:-	tt11822462:-	tt11822466:-	tt11822478:-	tt11822480:-	tt11822484:-	
9	tt11853524:-	tt11853526:-	tt11853588:-	tt11853590:-	tt11853592:-	tt11853594:-	tt11853598:-	tt11853600:-	tt11853604:-	tt11853608:-	
10	tt11853626:-	tt11853632:-	tt11853634:-	tt11853640:-	tt11853646:-	tt11854088:-	tt11854094:-	tt11854124:-	tt11854132:-	tt11854138:-	tt11854452:-	tt11854510:-	tt11854544:-	tt11854552:-	tt11854558:-	tt11860188:-	tt11860190:-	tt11860250:-	tt11860272:-	tt11860274:-	tt11860282:-	tt11860288:-	tt11860298:-	tt11860302:-	tt11860310:-	
11	tt11947566:-	tt11947576:-	tt11947582:-	tt11947602:-	tt11947604:-	tt11947608:-	tt11947612:-	tt11947620:-	tt11947628:-	tt11947632:-	tt11947636:-	tt11947640:-	tt11947644:-	tt11947650:-	tt11947652:-	tt11947660:-	tt11947662:-	tt11947666:-	tt11947670:-	tt11947682:-	tt11947688:-	tt11953024:-	tt11953026:-	tt11953030:-	tt11953036:-	tt11953040:-	tt11953044:-	
12	tt11953046:-	tt11953048:-	tt11953052:-	tt11953056:-	tt11953058:-	tt11953064:-	tt11953074:-	tt11953080:-	tt11953082:-	tt11953092:-	tt11953104:-	tt11953128:-	tt11953132:-	tt11953136:-	tt11953142:-	tt11953146:-	tt11953148:-	tt11953152:-	
13	tt11953188:-	tt11953190:-	tt11953192:-	tt11953200:-	tt11953206:-	tt11953218:-	tt11953266:-	tt11953272:-	tt11953282:-	tt11953290:-	
14	tt11953292:-	tt11958618:-	tt11958622:-	tt11958626:-	tt11958628:-	tt11958630:-	tt11958634:-	tt11958638:-	tt11958642:-	tt11958646:-	
15	tt12016204:-	tt12016224:-	tt12016246:-	tt12016264:-	tt12016284:-	tt12016300:-	tt12016314:-	tt12016332:-	tt12016342:-	tt12016370:-	
16	tt12038370:-	tt12038384:-	tt12038388:-	tt12038392:-	tt12038440:-	tt12038442:-	tt12038444:-	tt12038446:-	tt12038448:-	tt12915868:-	
17	tt12915878:-	tt12915882:-	tt12915886:-	tt12915890:-	tt12915894:-	tt12915896:-	tt12915900:-	tt12915904:-	tt12915910:-	tt12915914:-	
18	tt12915918:-	tt12915920:-	
