1	tt13858088:8.4	tt13858090:9.1	tt13858096:9.0	tt13972302:9.2	tt13972310:9.3	tt13972312:9.2	tt14499708:-	
2	tt14240120:8.9	tt14240124:9.0	tt14240134:-	tt14240144:-	tt14240148:-	tt14240154:-	tt14499710:-	
