1	tt0642634:7.6	tt0642640:7.5	tt0642641:8.2	tt0642647:7.5	tt0642649:8.5	tt0642652:8.0	tt0642657:8.2	tt0642661:7.9	tt0642665:8.1	tt0642667:7.6	tt0642671:8.1	tt0642690:6.9	tt0642691:7.2	tt0642693:8.3	tt0642697:8.6	tt0642716:7.2	tt0642728:8.2	tt0642729:7.9	tt0642730:7.7	tt0642734:7.3	tt0642735:7.7	tt0642739:8.0	tt0642742:7.6	tt0642744:7.2	tt0642747:7.7	tt0642760:7.3	tt1119388:8.0	
3	tt0642635:7.5	tt0642637:7.7	tt0642643:7.2	tt0642648:7.0	tt0642653:6.7	tt0642654:8.0	tt0642668:7.0	tt0642670:7.0	tt0642672:8.3	tt0642673:8.2	tt0642674:7.6	tt0642683:7.5	tt0642692:7.2	tt0642695:6.5	tt0642700:8.0	tt0642701:7.6	tt0642704:6.9	tt0642708:8.1	tt0642709:7.3	tt0642710:7.3	tt0642721:7.7	tt0642732:8.6	tt0642733:7.9	tt0642740:8.9	tt0642749:7.1	tt0642751:8.1	tt1119390:6.4	
5	tt0642636:6.2	tt0642639:6.6	tt0642644:8.2	tt0642645:6.6	tt0642651:8.8	tt0642655:7.9	tt0642656:7.3	tt0642659:8.2	tt0642664:7.0	tt0642675:7.6	tt0642676:7.6	tt0642677:7.4	tt0642694:7.0	tt0642696:6.5	tt0642714:6.7	tt0642715:7.0	tt0642719:6.1	tt0642720:8.2	tt0642722:6.5	tt0642723:7.5	tt0642737:8.3	tt0642748:6.7	tt0642756:6.4	tt0642757:6.1	
2	tt0642638:7.5	tt0642642:7.9	tt0642646:8.4	tt0642660:8.7	tt0642662:8.0	tt0642666:8.4	tt0642669:8.4	tt0642678:8.6	tt0642680:8.8	tt0642684:7.4	tt0642685:8.3	tt0642686:8.2	tt0642689:8.2	tt0642702:8.0	tt0642706:7.4	tt0642711:8.7	tt0642712:7.8	tt0642717:8.7	tt0642724:9.0	tt0642726:7.4	tt0642736:7.4	tt0642745:7.4	tt0642752:7.3	tt0642755:7.6	tt0642759:7.2	tt0642761:8.4	tt1119389:7.8	
4	tt0642650:8.4	tt0642658:5.7	tt0642663:8.4	tt0642679:6.7	tt0642681:7.2	tt0642682:7.6	tt0642687:6.3	tt0642688:7.9	tt0642698:7.4	tt0642699:7.8	tt0642703:7.4	tt0642705:6.9	tt0642707:6.8	tt0642713:6.3	tt0642718:6.6	tt0642725:6.8	tt0642727:6.9	tt0642731:6.7	tt0642738:6.8	tt0642741:7.4	tt0642743:6.6	tt0642746:6.9	tt0642750:6.4	tt0642753:6.8	tt0642754:7.7	tt0642758:7.2	tt1119392:6.4	
