7	tt1462341:-	tt1463759:-	tt1466845:-	tt1466846:-	tt1466847:-	tt1466848:-	tt1466849:-	tt1466850:-	tt1466851:-	tt1466852:-	tt1466853:-	tt1466854:-	tt1466855:-	tt1466856:-	
1	tt1466832:-	tt1466833:-	tt1466834:-	tt1466835:-	tt1466836:-	tt1466837:-	tt1466838:-	tt1466839:-	tt1466840:-	tt1466841:-	tt1466842:-	tt1466843:-	tt1466844:-	
2	tt1467191:-	tt1467192:-	tt1467193:-	tt1467194:-	tt1467195:-	tt1467196:-	tt1467197:-	tt1467198:-	tt1467199:-	tt1467200:-	tt1467201:-	tt1467202:-	tt1467203:-	
3	tt1467204:-	tt1467205:-	tt1467206:-	tt1467207:-	tt1467208:-	tt1467209:-	tt1467210:-	tt1467211:-	tt1467212:-	tt1467213:-	tt1467214:-	tt1467215:-	tt1467216:-	
4	tt1467217:-	tt1467218:-	tt1467219:-	tt1467220:-	tt1467221:-	tt1467222:-	tt1467223:-	tt1467224:-	tt1467225:-	tt1467226:-	tt1467227:-	tt1467228:-	tt1467229:-	
5	tt1467874:-	tt1467875:-	tt1467876:-	tt1467877:-	tt1467878:-	tt1467879:-	tt1467880:-	tt1467881:-	tt1467882:-	tt1467883:-	tt1467884:-	tt1467885:-	tt1467886:-	
6	tt1468671:-	tt1468672:-	tt1468673:-	tt1468674:-	tt1468675:-	tt1468676:-	tt1468677:-	tt1468678:-	tt1468679:-	tt1468680:-	tt1468681:-	tt1468682:-	tt1468683:-	tt1468684:-	
8	tt1904574:-	tt1904582:-	tt2023288:-	tt2099459:-	tt2106178:-	tt2120632:-	tt2125381:-	tt2155135:-	tt2155858:-	tt2155860:-	tt2155868:-	tt2178412:-	tt2178414:-	tt2180189:-	
9	tt4388778:-	tt4416514:-	tt4433796:-	tt4598540:-	tt4623316:-	tt4659008:-	tt4708028:-	tt5248024:-	tt5248026:-	tt5248684:-	tt5248686:-	tt5248688:-	tt5248694:-	
