6	tt10544820:-	tt10544824:-	tt10762458:-	tt10762552:-	tt10762586:-	tt10762614:-	tt10762620:-	tt10762630:-	tt10794478:-	tt10887702:-	tt10917880:-	tt11056798:-	tt11056804:-	tt11541042:-	
4	tt11655436:-	tt6504234:-	tt6506500:-	tt6506522:-	tt7116506:-	tt7141504:-	tt7193164:-	tt7272434:-	tt7350438:-	tt7414242:-	tt7588302:-	tt7588310:-	tt7588392:-	tt7731136:-	
3	tt11656054:-	tt5723220:-	tt5828176:-	tt5828182:-	tt5840570:-	tt5921432:-	tt5940086:-	tt6119358:-	tt6119362:-	tt6119368:-	tt8592752:-	tt8592764:-	tt8592772:-	
2	tt11656850:-	tt11656856:-	tt11656864:-	tt4322096:-	tt4855334:-	tt4855340:5.6	tt4855376:-	tt4855384:6.2	tt4855390:-	tt4855400:-	tt4944336:6.8	tt5001980:-	tt5063350:-	
7	tt12411380:-	tt12474878:-	tt12635366:-	tt12635372:-	tt12635442:-	tt12635448:-	tt12635468:-	tt12635490:-	tt13056504:-	tt13056510:-	tt13056536:-	tt13056750:-	tt13273606:-	tt13273650:-	tt13273662:-	tt13273686:-	tt13740208:-	tt13751270:-	
1	tt3214136:-	tt3214138:-	tt3214140:-	tt3214144:-	tt3214146:-	tt3214148:-	tt3214150:-	tt3214152:-	tt3214154:-	tt3214158:-	tt3214160:-	tt3214168:-	tt3214170:-	
5	tt8042134:-	tt8592814:-	tt8696834:-	tt8839904:-	tt9001378:-	tt9020596:-	tt9176900:-	tt9176934:-	tt9177038:-	tt9177076:-	tt9177114:-	tt9177158:-	tt9177172:-	
