5	tt11256016:-	tt11478296:-	tt11478298:-	tt11478302:-	tt11478304:-	tt11478306:-	
4	tt11256018:-	tt11256020:-	tt11256022:-	tt11256024:-	tt11256026:-	tt11256028:-	tt11256030:-	tt11256032:-	tt11256034:-	tt9128968:9.2	
1	tt8452874:-	tt8452896:-	
2	tt8452876:-	tt8452880:-	
3	tt8452878:-	tt8452902:9.6	
