2	tt10442786:7.8	tt10442792:8.6	tt10793354:6.8	
\N	tt10597740:8.0	tt10667262:8.2	tt10955872:7.6	
1	tt8510170:7.5	tt8653134:8.0	tt8681106:7.0	tt8819892:7.1	tt8819894:-	tt8819898:-	
