1	tt1793050:8.1	tt1793051:8.2	tt1793052:8.1	tt1793053:7.9	tt1793054:8.1	tt1793055:8.2	tt1793056:8.5	tt1797048:7.7	tt1797049:8.0	tt1797050:8.2	tt1797051:8.3	tt1797052:8.3	tt1800043:9.0	tt1800044:9.1	tt1802361:8.8	tt1816324:8.2	tt1839129:8.6	tt1839130:8.1	tt1839131:8.2	tt1839132:8.3	tt1845063:8.0	tt1849536:7.7	tt1849537:8.3	tt1863966:7.8	tt1863967:7.9	tt1863968:8.0	tt1863969:8.2	tt1863970:8.9	tt2025100:8.8	tt2025101:8.8	tt2025102:7.8	tt2025103:8.2	tt2025104:8.1	tt2025105:8.3	tt2025106:8.4	tt2025107:8.5	tt2025108:8.8	tt2025109:9.3	
2	tt3013278:8.9	tt3013288:9.3	tt3014014:8.8	tt3019468:8.6	tt3019472:8.5	tt3019474:8.5	tt3019476:8.8	tt3019478:8.4	tt3019480:8.7	tt3019482:8.1	tt3019484:8.5	tt3019486:8.2	tt3019490:8.3	tt3019492:8.1	tt3019494:8.0	tt3019496:8.2	tt3019498:8.0	tt3019500:8.6	tt3019502:8.4	tt3019524:8.1	tt3019526:8.2	tt3019528:7.8	tt3019530:8.0	tt3019532:8.5	tt3019546:8.1	tt3019550:9.0	tt3019560:8.8	tt3019572:8.3	tt3019592:8.7	tt3019594:8.0	tt3019596:7.9	tt3019598:8.2	tt3019600:8.3	tt3019602:8.2	tt3019604:8.0	tt3019612:8.2	tt3019616:8.4	tt3019618:8.2	tt3019622:8.3	tt3019624:8.4	tt3019626:8.2	
3	tt3013284:9.3	tt3035998:8.8	tt3036002:8.5	tt3036004:8.4	tt3036006:8.6	tt3036008:8.5	tt3036010:8.3	tt3036012:8.4	tt3036014:8.7	tt3036018:8.4	tt3036020:8.6	tt3036022:8.5	tt3036026:8.9	tt3036030:9.0	tt3036036:9.1	tt3036038:8.5	tt3036040:8.2	tt3036044:8.3	tt3036046:8.1	tt3036048:8.4	tt3036052:8.8	tt3036056:8.9	tt3036060:8.1	tt3036068:8.9	tt3036072:9.0	tt3036078:8.1	tt3036080:8.3	tt3036086:8.1	tt3036094:8.7	tt3036098:8.9	tt3036100:9.0	tt3036104:8.2	tt3036112:8.2	tt3036116:8.3	tt3036124:8.2	tt3036128:7.9	tt3036134:8.1	tt3036140:8.1	tt3036142:8.2	tt3036154:8.4	tt3036174:8.6	
