1	tt12638292:-	tt12638304:-	tt12639832:-	tt12639878:-	tt12639926:-	tt12639974:-	tt12639986:-	tt12640048:-	tt12640140:-	
2	tt12641664:-	tt12641724:-	tt12644612:-	tt12644768:-	tt12644778:-	tt12644790:-	tt12644924:-	tt12644948:-	tt12644974:-	
3	tt12645114:-	tt12645134:-	tt12645148:-	tt12645152:-	tt12645156:-	tt12645162:-	tt12645210:-	tt12645230:-	tt12645244:-	tt12650136:-	tt12650162:-	tt12650170:-	
