1	tt4362986:9.0	tt4362988:8.8	tt4362990:8.9	tt4362996:8.9	tt4362998:8.9	tt4417142:8.9	tt4517484:8.5	tt4517492:8.6	tt4517496:8.7	tt4517506:8.7	tt4517508:8.7	tt4517514:8.8	tt4532590:8.7	tt4620776:9.2	tt4620782:9.1	tt4620788:9.2	tt4620800:9.3	tt4799580:8.7	tt6673202:-	tt6673204:-	tt6673206:-	tt6673210:-	tt6673216:-	tt6673220:-	tt6673222:-	tt6673226:-	tt9266338:-	tt9266340:-	tt9266342:-	tt9266344:-	tt9266346:-	tt9266348:-	tt9266352:-	tt9266354:-	tt9266356:-	tt9266358:-	tt9266360:-	tt9266362:-	tt9266364:-	tt9266366:-	tt9266368:-	tt9266370:-	tt9266372:-	tt9266374:-	tt9266376:-	tt9266378:-	tt9266380:-	tt9266382:-	tt9266384:-	tt9266386:-	tt9266388:-	tt9266390:-	tt9266392:-	tt9266394:-	tt9266396:-	tt9266398:-	tt9266400:-	tt9266402:-	tt9266404:-	tt9266406:-	tt9266408:-	
2	tt5489842:-	tt6470784:-	tt6470788:-	tt6673234:8.8	tt6673236:-	tt6673238:-	tt6673240:-	tt6673244:-	tt6673246:-	tt6673248:-	tt6673254:-	tt6673262:-	tt6673266:-	tt6673272:-	tt6673276:-	tt6673282:-	tt6673286:-	tt6673302:-	tt6673306:-	tt6673314:-	tt6673318:-	tt6673320:-	tt6673324:-	tt6673330:-	tt6673334:-	tt6673340:-	tt6673344:-	tt6673348:-	tt6673352:-	tt6673356:-	tt6673360:-	tt6995436:-	tt6995438:-	tt6995444:-	tt6995446:-	tt6995450:-	tt6995452:-	tt6995454:-	tt6995458:-	tt6995460:-	tt6995462:-	tt6995468:-	tt6995470:-	tt6995472:-	tt6995474:-	tt6995476:-	tt6995480:-	tt6995482:-	tt6995488:-	tt6995490:-	tt6995492:-	tt6995494:-	tt6995496:-	tt6995498:-	tt6995500:-	tt6995502:-	tt6995504:-	tt6995506:-	tt6995508:-	tt6995510:-	tt6995518:-	
