1	tt1397469:-	tt1401976:-	tt1406822:-	tt1410941:-	tt1415106:-	tt1420391:-	tt1425148:-	tt1429862:-	tt1434263:-	tt1439014:-	tt1443718:-	tt1446623:-	
2	tt1514191:-	tt1519161:-	tt1522052:-	tt1526444:-	tt1530604:-	tt1530789:-	tt1534720:-	tt1538718:-	tt1538719:-	tt1552911:-	tt1552912:-	tt1557310:-	tt1562043:-	tt1566143:-	tt1570066:-	tt1581078:-	tt1585892:-	tt1589256:-	tt1593130:-	tt1596967:-	tt1601110:-	tt1605014:-	tt1609027:-	tt1612966:-	tt1616890:-	tt1621736:-	tt1626029:-	tt1630425:-	tt1634700:-	tt1640073:-	tt1651438:-	tt1651439:-	tt1651440:-	tt1655928:-	
3	tt1725513:-	tt1725514:-	tt1742584:-	tt1742585:-	tt1747447:-	tt1747448:-	tt1751618:-	tt1760712:-	tt1775920:-	tt1780468:-	tt1784180:-	tt1788849:-	tt1794475:-	tt1799432:-	tt1812428:-	tt1819075:-	tt1824699:-	tt1831382:-	tt1835619:-	tt1841316:-	tt1846304:-	tt1851593:-	tt1856511:-	tt1856512:-	tt1868934:-	tt1868935:-	tt1880802:-	tt1890203:-	tt1898926:-	tt1916303:-	tt1916304:-	tt1927755:-	tt1934805:-	tt1941935:-	
4	tt2078316:-	tt2083688:-	tt2092755:-	tt2092756:-	tt2104592:-	tt2111006:-	tt2117534:-	tt2122085:-	tt2128098:-	tt2136122:-	tt2146823:-	tt2161510:-	tt2172668:-	tt2174937:-	tt2186209:-	tt2186814:-	tt2195371:-	tt2195373:-	tt2199554:-	tt2209469:-	tt2215500:-	tt2223227:-	tt2229072:-	tt2232931:-	tt2240017:-	tt2255207:-	tt2270707:-	tt2287027:-	tt2300397:-	tt2315199:-	tt2324895:-	tt2337297:-	tt2337299:-	tt2362515:-	tt2373989:-	tt2384591:-	tt2392193:-	tt2399985:-	
5	tt2425238:-	tt2447118:-	tt2469488:-	tt2484962:-	tt2510224:-	tt2510228:-	tt2520960:-	tt2534746:-	tt2550228:-	tt2576754:-	tt2589136:-	tt2602114:-	tt2614068:-	tt2641708:-	tt2657848:-	tt2673322:-	tt2699922:-	tt2714716:-	tt2729210:-	tt2747182:-	tt2756748:-	tt2756754:-	tt2756758:-	tt2756764:-	tt2756768:-	tt2842772:-	tt2861790:-	tt2889076:-	tt2898070:-	tt2912368:-	tt2928126:-	tt2941894:-	tt2955354:-	tt2969720:-	tt2986486:-	tt2986488:-	tt3001832:-	tt3001838:-	
6	tt3240740:-	tt3273612:-	tt3273618:-	tt3290522:-	tt3303990:-	tt3327912:-	tt3340916:-	tt3340918:-	tt3353966:-	tt3369298:-	tt3392992:-	tt3400500:-	tt3415726:-	tt3426310:-	tt3473392:-	tt3487400:-	tt3527274:-	tt3532972:-	tt3569678:-	tt3582226:-	tt3600846:-	tt3613650:-	tt3630136:-	tt3648594:-	tt3662336:-	tt3678650:-	tt3692376:-	tt3707782:-	tt3721250:-	tt3734444:-	tt3751606:-	tt3767652:-	tt3785048:-	tt3800188:-	tt3819450:-	tt3832626:-	
7	tt4088282:-	tt4088286:-	tt4127416:-	tt4130124:-	tt4147932:-	tt4166566:-	tt4190454:-	tt4202846:-	tt4277210:-	tt4277214:-	tt4277218:-	tt4298620:-	tt4298648:-	tt4366942:-	tt4366952:-	tt4366968:-	tt4367010:-	tt4415652:-	tt4415664:-	tt4433428:-	tt4453304:-	tt4471450:-	tt4522916:-	tt4528848:-	tt4668872:-	tt4668874:-	tt4668952:-	tt4668968:-	tt4668978:-	tt4668984:-	tt4694000:-	tt4694044:-	tt4767360:-	tt4767364:-	tt4767384:-	tt4817192:-	tt4817196:-	tt4817206:-	
8	tt5164488:-	tt5164490:-	tt5164492:-	tt5164496:-	tt5182576:-	tt5182578:-	tt5182580:-	tt5182582:-	tt5237778:-	tt5286688:-	tt5286690:-	tt5305780:-	tt5426454:-	tt5426468:-	tt5426476:-	tt5426478:-	tt5426484:-	tt5512068:-	tt5512072:-	tt5512074:-	tt5512080:-	tt5662034:-	tt5662036:-	tt5662038:-	tt5662040:-	tt5662042:-	tt5662044:-	tt5662046:-	tt5662048:-	tt5729266:-	tt5729272:-	tt5729282:-	tt5845232:-	tt5845236:-	tt5845238:-	tt5845240:-	tt5845242:-	tt5845244:-	
9	tt6301618:-	tt6301620:-	tt6301622:-	tt6301624:-	tt6301628:-	tt6301630:-	tt6301632:-	tt6301634:-	tt6301638:-	
