\N	tt8106618:-	
1	tt9195292:9.0	tt9195296:-	tt9195298:-	tt9195302:-	tt9195304:-	tt9195306:-	tt9195308:-	tt9195312:-	tt9195314:-	tt9195316:-	tt9195318:-	tt9195320:-	tt9195750:-	tt9195752:-	tt9195756:-	tt9195758:-	tt9195760:-	tt9195762:-	tt9195764:-	tt9195766:-	tt9199358:-	tt9199360:-	tt9199362:-	tt9199366:-	tt9199368:-	tt9199370:-	tt9199372:-	tt9199376:-	tt9199378:-	tt9199382:-	tt9199384:-	tt9199388:-	tt9199392:-	tt9199394:-	tt9199396:-	tt9199398:-	tt9199402:-	tt9199404:-	tt9199406:-	tt9199410:-	tt9206472:-	tt9206474:-	tt9206476:-	tt9206478:-	tt9206480:-	tt9206484:-	tt9206486:-	tt9206488:-	tt9206492:-	tt9206494:-	tt9206496:-	tt9206498:-	tt9206502:-	
2	tt9206506:-	tt9210298:-	tt9210302:-	tt9210304:-	tt9210306:-	tt9210308:-	tt9210310:-	tt9210312:-	tt9210314:-	tt9210316:-	tt9210318:-	tt9210320:-	tt9210322:-	tt9210324:-	tt9210328:-	tt9210332:-	tt9210336:-	tt9210338:-	tt9210340:-	tt9210342:-	tt9216538:-	tt9216540:-	tt9216544:-	tt9216546:-	tt9216550:-	tt9216552:-	tt9216554:-	tt9216558:-	tt9216560:-	tt9216564:-	tt9216566:-	tt9216570:-	tt9216574:-	tt9216578:-	tt9216580:-	tt9216582:-	tt9216586:-	tt9216588:-	tt9216592:-	tt9216596:-	tt9219256:-	tt9219260:-	tt9219262:-	tt9219264:-	tt9219266:-	tt9219270:-	tt9219272:-	tt9219274:-	tt9219276:-	tt9219278:-	tt9219282:-	tt9219284:-	tt9219286:-	
3	tt9219288:-	tt9219290:-	tt9219294:-	tt9219296:-	tt9219298:-	tt9219300:-	tt9219302:-	tt9219304:-	tt9219308:-	tt9219310:-	tt9227210:-	tt9227212:-	tt9227214:-	tt9227216:-	tt9227218:-	tt9227220:-	tt9227222:-	tt9227224:-	tt9227226:-	tt9227228:-	tt9229908:-	tt9229910:-	tt9229912:-	tt9229914:-	tt9229916:-	tt9229920:-	tt9229922:-	tt9229924:-	tt9229926:-	tt9229928:-	tt9229930:-	
