2	tt11033032:-	tt11033036:-	tt11033038:-	tt11033044:-	tt11033050:-	tt11033052:-	tt11033056:-	tt11033058:-	tt11033062:-	tt11033064:-	tt11033068:-	tt11033070:-	tt11033076:-	tt11033078:-	tt11033084:-	tt11033086:-	tt11033090:-	tt11033094:-	tt11033098:-	tt11033102:-	tt11033104:-	tt11033110:-	tt11033114:-	tt11033116:-	tt11033120:-	tt11033122:-	tt11033132:-	tt11033140:-	tt11033252:-	tt11033254:-	tt11033256:-	
3	tt11033130:-	tt11084410:-	tt11084414:-	tt11084418:-	tt11084420:-	tt11084424:-	tt11084426:-	tt11084434:-	tt11084436:-	tt11084444:-	tt11084450:-	tt11084456:-	tt11084460:-	tt11084468:-	tt11084470:-	tt11084476:-	tt11084478:-	tt11084480:-	tt11084486:-	tt11084494:-	tt11084500:-	tt11084508:-	tt11084512:-	tt11084524:-	tt11084526:-	tt11084532:-	tt11084534:-	tt11084538:-	
1	tt2274461:-	tt2274463:-	tt2274465:-	tt2274467:-	tt2274469:-	tt2274471:-	tt2274473:-	tt2274475:-	tt2274477:-	tt2274479:-	tt2274481:-	tt2274483:-	tt2274485:-	tt2274487:-	tt2274489:-	tt2274491:-	tt2274493:-	tt2274495:-	tt2274497:-	tt2274499:-	tt2274501:-	tt2274503:-	tt2274505:-	tt2274507:-	tt2274509:-	tt2274511:-	tt2274513:-	tt2274515:-	tt2274517:-	tt2274519:-	tt2274521:-	
