1	tt0600813:6.8	tt0838905:-	tt0846458:5.4	tt0846459:7.4	tt0846460:5.8	tt0846461:6.4	tt0846836:-	tt0848995:-	tt0854510:-	tt0856613:-	tt0856615:-	tt0856616:-	tt0856617:-	tt0856618:-	tt0856619:-	tt0856621:-	tt0856622:-	tt0856623:-	tt0856625:-	tt0856626:5.6	tt0863562:-	tt0863563:6.2	tt0863564:-	tt0863565:-	tt0863567:-	tt0863568:-	tt0863569:-	tt0863570:-	tt0863572:-	tt0863576:-	tt0863577:-	tt0863579:-	tt0863580:-	tt0863581:-	tt0863582:-	tt0863583:7.0	tt0863584:-	tt0863586:-	tt0863587:-	tt1293350:7.0	
8	tt0600814:-	tt0881119:-	tt0881121:-	tt0881123:6.6	tt0881126:-	tt0881127:-	tt0881129:-	tt0881130:-	tt0881132:-	tt0881133:-	tt0881137:-	tt0881141:-	tt0881143:-	
2	tt0856614:-	tt0856620:-	tt0856624:-	tt0856627:-	tt0856628:-	tt0856629:-	tt0856630:-	tt0863566:-	tt0863571:-	tt0863573:-	tt0863574:-	tt0863575:6.8	tt0863578:-	tt0863585:-	tt0865105:6.2	tt0865106:-	tt0865107:-	tt0865108:-	tt0865109:-	tt0865110:-	tt0865111:-	tt0865112:6.2	tt0866643:-	tt0866644:-	tt0866645:-	tt0866646:-	tt0866647:-	tt0866648:-	tt0866649:-	tt0868186:-	tt0868187:-	tt0868195:-	tt0868199:-	tt0868200:-	tt0868207:-	tt0868226:-	tt0868229:-	tt0868230:-	tt0868231:-	
3	tt0868156:-	tt0868157:-	tt0868159:-	tt0868163:-	tt0868164:-	tt0868165:-	tt0868166:-	tt0868167:-	tt0868169:-	tt0868170:-	tt0868171:-	tt0868172:-	tt0868174:-	tt0868175:-	tt0868176:-	tt0868178:-	tt0868179:-	tt0868180:-	tt0868183:-	tt0868184:-	tt0868188:-	tt0868189:-	tt0868190:-	tt0868192:-	tt0868194:-	tt0868196:-	tt0868198:-	tt0868201:6.0	tt0868203:-	tt0868204:-	tt0868205:-	tt0868208:-	tt0868210:-	tt0868212:-	tt0868213:-	tt0868215:-	tt0868216:-	tt0868217:-	tt0868218:-	tt0868221:-	tt0868222:-	tt0868223:-	tt0868224:-	tt0868227:-	tt0868228:-	tt0868232:-	tt0868233:-	tt0868234:-	tt0868237:-	
4	tt0868158:-	tt0868160:-	tt0868161:-	tt0868162:-	tt0868168:-	tt0868173:-	tt0868177:-	tt0868181:-	tt0868182:-	tt0868185:-	tt0868191:-	tt0868193:-	tt0868197:-	tt0868202:-	tt0868206:-	tt0868209:-	tt0868211:-	tt0868214:-	tt0868219:-	tt0868220:-	tt0868225:-	tt0868235:-	tt0868236:-	tt0877127:-	tt0877128:-	tt0877129:-	tt0877130:-	tt0877131:-	tt0877132:-	tt0877133:-	tt0877134:-	tt0877135:-	tt0877136:-	tt0877911:7.6	
10	tt0875912:-	tt0881124:-	tt0881138:-	tt0881139:-	tt0881144:-	tt0882349:-	tt0882353:-	tt0882355:-	tt0882367:-	tt0882369:-	tt0882387:-	tt0882388:-	tt0882390:-	
12	tt0875913:-	tt0882348:-	tt0882356:-	tt0882358:-	tt0882359:-	tt0882363:-	tt0882364:5.6	tt0882365:-	tt0882372:-	tt0882373:-	tt0882384:-	tt0882397:-	tt0882401:-	
6	tt0877906:-	tt0877907:-	tt0877914:-	tt0877918:-	tt0877920:-	tt0877921:-	tt0878433:-	tt0878434:-	tt0878436:-	tt0878437:-	tt0878439:-	tt0878440:-	tt0878442:-	
5	tt0877908:-	tt0877909:-	tt0877910:-	tt0877912:-	tt0877913:-	tt0877915:-	tt0877916:-	tt0877917:-	tt0877919:-	tt0877922:-	tt0877923:-	tt0877924:-	tt0877925:-	
7	tt0878435:-	tt0878438:-	tt0878441:-	tt0880126:-	tt0880127:-	tt0880128:-	tt0880129:-	tt0880130:-	tt0880131:-	tt0880132:-	tt0880133:-	tt0880134:-	tt0880135:-	
9	tt0881117:-	tt0881118:-	tt0881120:-	tt0881122:-	tt0881125:-	tt0881128:-	tt0881131:-	tt0881134:-	tt0881135:-	tt0881136:-	tt0881140:-	tt0881142:-	tt0883723:-	
11	tt0882346:-	tt0882347:-	tt0882366:-	tt0882370:-	tt0882371:6.6	tt0882374:-	tt0882375:-	tt0882383:5.6	tt0882385:-	tt0882386:-	tt0882396:-	tt0882398:-	tt0882404:-	
13	tt0882350:-	tt0882352:-	tt0882357:-	tt0882360:-	tt0882368:-	tt0882376:-	tt0882378:-	tt0882379:-	tt0882392:-	tt0882393:-	tt0882395:-	tt0882402:-	tt0882403:-	
14	tt0882351:-	tt0882354:-	tt0882361:-	tt0882362:-	tt0882377:6.0	tt0882380:-	tt0882381:-	tt0882382:-	tt0882389:-	tt0882391:-	tt0882394:-	tt0882399:5.6	tt0882400:-	
\N	tt1327376:-	
