1	tt6691806:-	tt6691810:-	tt7867006:-	tt7867008:-	tt7867012:-	tt7867018:-	tt7867024:-	tt7867028:-	tt7867032:-	tt7867036:-	tt7871412:-	tt7871420:-	
2	tt8216564:-	tt8218482:-	tt8218762:-	tt8219038:-	tt8224526:-	tt8224532:-	tt8224534:-	tt8224536:-	tt8224540:8.3	tt8224542:-	tt8224544:-	tt8224548:-	
3	tt9618270:-	tt9620972:-	tt9621150:-	tt9621352:-	tt9621694:-	tt9622410:-	tt9623366:-	tt9624502:-	tt9624706:-	tt9624942:-	tt9626798:-	tt9626816:8.4	
