1	tt6981394:5.8	tt7007788:8.0	tt7007802:-	tt7007804:-	tt7007808:-	tt7007810:-	tt7007818:-	tt7007830:-	tt7007836:-	tt7007854:-	tt7007860:-	tt7009450:-	tt7009460:-	tt7009462:-	tt7009484:-	tt7009490:-	tt7009494:-	tt7009502:-	tt7009504:-	tt7009542:-	tt7009556:-	tt7009560:-	tt7009572:-	tt7009576:-	tt7009578:-	tt7009580:-	tt7009584:-	tt7009590:-	tt7011244:-	
2	tt7009618:-	tt7014228:-	tt7112634:-	tt7141040:-	tt7471046:-	tt7471078:-	tt7471130:-	tt7471140:-	tt7471148:-	tt7471162:-	tt7471180:-	tt7471196:-	tt7471212:-	tt7471226:-	tt7471234:-	tt7471250:-	tt7471262:-	tt7471272:-	tt7471276:-	tt7471282:-	tt7471286:-	tt7471290:-	tt7471298:-	tt7471302:-	tt7471308:-	tt7471310:-	tt7471320:-	tt7471326:-	tt7471332:-	
3	tt7009626:-	tt7478490:-	tt7478496:-	tt7478504:-	tt7478510:-	tt7478514:-	tt7478520:-	tt7478526:-	tt7478530:-	tt7478532:-	tt7478534:-	tt7478538:-	tt7478546:-	tt7478548:-	tt7478552:-	tt7478556:-	tt7478558:-	tt7478560:-	tt7478562:-	tt7478566:-	tt7478568:-	tt7478570:-	tt7478574:-	tt7478578:-	tt7478586:-	tt7478592:-	tt7478598:-	tt7478608:-	tt7478618:-	
