1	tt0807423:-	tt1677202:-	tt1677203:-	tt1678205:-	tt1680192:-	tt1681438:-	tt1683134:-	tt3524640:-	tt3526868:-	tt3530958:-	tt3532748:-	tt3542398:-	tt3545348:-	tt3549648:-	tt3556608:-	tt3558618:-	tt3560674:-	tt3565276:-	tt3567356:-	tt3567658:-	tt3573374:-	tt3575394:-	tt3579656:-	tt3582212:-	tt3801674:-	
2	tt0807424:-	tt1687397:-	tt1687963:-	tt1688783:-	tt1690615:-	tt1691217:-	tt1693292:-	tt3588396:-	tt3588470:-	tt3591978:-	tt3594260:-	tt3594712:-	tt3597010:-	tt3602558:-	tt3612682:-	tt3613610:-	tt3636158:-	tt3644238:-	tt3646522:-	tt3714120:-	tt3801676:-	tt3801678:-	tt3801680:-	tt3801682:-	tt3801684:-	
4	tt1671905:-	tt3801618:-	tt3801620:-	tt3801622:-	tt3801624:-	tt3801626:-	tt3801630:-	tt3801632:-	tt3801634:-	tt3801636:-	tt3801638:-	tt3801640:-	tt3801642:-	tt3801644:-	tt3801646:-	tt3801648:-	tt3801650:-	tt3801652:-	tt3801654:-	tt3801656:-	tt3801658:-	tt3801660:-	tt3801662:-	tt3801664:-	tt3801666:-	
3	tt3605184:-	tt3610026:-	tt3698252:-	tt3801558:-	tt3801560:-	tt3801562:-	tt3801564:-	tt3801568:-	tt3801570:-	tt3801572:-	tt3801574:-	tt3801576:-	tt3801578:-	tt3801580:-	tt3801582:-	tt3801584:-	tt3801586:-	tt3801588:-	tt3801590:-	tt3801592:-	tt3801594:-	tt3801596:-	tt3801598:-	tt3801604:-	tt3801606:-	tt3801608:-	tt3801610:-	tt3801612:-	tt3801614:-	tt3801616:-	
