24	tt1474292:-	
\N	tt1551151:-	tt1551152:-	tt1551153:-	tt1551154:-	tt1551155:-	tt1551156:-	tt1551157:-	tt1551158:-	tt1551159:-	tt1767729:-	tt1811839:-	tt1811840:-	tt1811841:-	tt1811842:-	tt1811843:-	tt1811844:-	tt1811845:-	tt2005629:-	tt2006423:-	tt2479482:-	
45	tt8589622:-	tt8589632:-	tt8589634:-	tt8589636:-	tt8589644:-	tt8589682:-	tt8589696:-	tt8589704:-	
44	tt8589710:-	tt8589714:-	tt8589724:-	tt8589730:-	tt8589734:-	tt8589738:-	tt8589740:-	tt8589744:-	
46	tt8589750:-	tt8589772:-	tt8589776:-	tt8589782:-	tt8589790:-	tt8589796:-	tt8589802:-	tt8589806:-	
43	tt8592144:-	tt8592156:-	tt8592168:-	tt8592174:-	tt8592186:-	tt8592194:-	tt8592200:-	tt8592212:-	
42	tt8592228:-	tt8592234:-	tt8592240:-	tt8592266:-	tt8592318:-	tt8592334:-	tt8592338:-	tt8592342:-	
40	tt8622562:-	tt8622566:-	tt8622602:-	tt8622636:-	tt8622660:-	tt8622680:-	tt8622698:-	tt8622704:-	tt8622768:-	
39	tt8623594:-	tt8623712:-	tt8623852:-	tt8623890:-	tt8623902:-	tt8623908:-	tt8623942:-	tt8623966:-	
38	tt8623984:-	tt8624000:-	tt8624040:-	tt8624046:-	tt8624050:-	tt8624062:-	tt8624066:-	tt8624072:-	tt8624080:-	tt8624262:-	
37	tt8624276:-	tt8624284:-	tt8624286:-	tt8624294:-	tt8624712:-	tt8625150:-	tt8625420:-	tt8625652:-	
36	tt8627260:-	tt8627394:-	tt8627504:-	tt8627696:-	tt8627842:-	tt8628360:-	tt8628366:-	tt8628372:-	
35	tt8628458:-	tt8628464:-	tt8628472:-	tt8628480:-	tt8628488:-	tt8628498:-	tt8628504:-	tt8628520:-	
34	tt8628540:-	tt8628546:-	tt8628556:-	tt8628584:-	tt8630480:-	tt8630484:-	tt8630488:-	tt8630502:-	
33	tt8630698:-	tt8630722:-	tt8630752:-	tt8630812:-	tt8630960:-	tt8630984:-	tt8631002:-	tt8631028:-	tt8631098:-	tt8631134:-	tt8631152:-	tt8631224:-	tt8631278:-	
32	tt8631714:-	tt8631750:-	tt8631752:-	tt8631756:-	tt8631776:-	tt8631780:-	tt8631784:-	tt8631796:-	
