2	tt11469844:-	tt11469846:-	tt11469848:-	tt11469850:-	tt11469852:-	tt11469854:-	tt11469856:-	tt11469858:-	tt11469862:-	tt11469864:-	tt11469866:-	tt11469868:-	tt11469870:-	tt11469872:-	tt11474374:-	tt11474376:-	tt11474380:-	tt11474382:-	tt11474384:-	tt11474390:-	tt11474392:-	tt11474394:-	tt11474396:-	tt11474398:-	tt11474402:-	tt11474404:-	tt11474408:-	tt11474410:-	tt11474412:-	tt11474414:-	
1	tt8804368:6.2	tt8804380:6.3	tt8804384:5.8	tt8856982:6.5	tt8869992:6.4	tt8880806:6.0	tt8903056:6.3	tt8987654:6.2	tt8987658:7.0	tt8987660:6.8	tt8987662:7.3	tt8987666:7.4	tt8987668:7.4	tt8987670:7.4	tt8987672:6.8	tt8987674:7.2	tt8987676:-	tt8987678:7.2	tt8987680:-	tt8987682:-	tt8987684:7.2	tt8987690:-	tt8987692:-	tt8987694:-	tt8987696:-	tt8987698:-	tt9209062:6.5	tt9209064:6.2	tt9209072:6.3	tt9209074:6.0	
