2	tt2339962:-	tt8288862:-	tt8288866:-	tt8288872:-	tt8288874:-	tt8288876:-	tt8288878:-	tt8288880:-	tt8288882:-	tt8288886:-	tt8288888:-	tt8288890:-	tt8288892:-	
3	tt2559998:-	tt8293080:-	tt8293082:-	tt8293084:-	tt8293086:-	tt8293088:-	tt8293090:-	tt8293092:-	tt8293094:-	tt8293096:-	tt8293098:-	tt8293100:-	
7	tt5607172:-	tt8299000:-	tt8299002:-	tt8299006:-	tt8299008:-	tt8299012:-	tt8299016:-	tt8299018:-	tt8299022:-	tt8299028:-	tt8299030:-	
1	tt8288810:-	tt8288828:-	tt8288830:-	tt8288842:-	tt8288844:-	tt8288846:-	tt8288848:-	tt8288850:-	tt8288852:-	tt8288860:-	
4	tt8293104:-	tt8293108:-	tt8293110:-	tt8293112:-	tt8293114:-	tt8293116:-	tt8293118:-	tt8293120:-	tt8293122:-	tt8293124:-	tt8293126:-	tt8293128:-	
5	tt8298932:-	tt8298934:-	tt8298936:-	tt8298938:-	tt8298942:-	tt8298944:-	tt8298948:-	tt8298950:-	tt8298954:-	tt8298956:-	tt8298958:-	tt8298960:-	
6	tt8298962:-	tt8298964:-	tt8298970:-	tt8298972:-	tt8298974:-	tt8298980:-	tt8298982:-	tt8298988:-	tt8298990:-	tt8298992:-	tt8298996:-	tt8298998:-	
