2	tt0519276:7.6	tt0519281:7.9	tt0519283:7.6	tt0519284:7.8	tt0519288:7.6	tt0519292:7.6	tt0519294:7.2	tt0519298:8.0	tt0519300:8.0	tt0519301:7.7	tt0519303:7.6	tt0519313:7.7	tt0519314:7.4	tt0519316:7.5	tt0519319:8.0	tt0519327:7.9	tt0519329:8.5	tt0519332:8.1	tt0519334:7.9	tt0519338:7.6	tt0519340:8.1	tt0519341:8.0	tt0519345:7.5	tt0519347:7.5	tt0519353:7.4	tt0519354:7.6	tt0519360:6.1	tt0519364:8.3	tt0519368:8.2	tt0519371:7.0	tt0519374:8.0	tt0519375:8.2	tt0519378:7.8	tt0519379:8.1	tt0519380:7.8	tt0519381:7.9	tt0911156:7.1	
3	tt0519277:7.9	tt0519282:7.8	tt0519285:7.5	tt0519291:7.4	tt0519295:7.7	tt0519296:7.8	tt0519297:8.7	tt0519302:7.7	tt0519304:7.2	tt0519310:8.1	tt0519311:7.6	tt0519312:8.3	tt0519315:7.7	tt0519318:8.2	tt0519320:7.5	tt0519321:7.2	tt0519322:8.1	tt0519328:8.0	tt0519330:7.9	tt0519331:7.9	tt0519337:7.8	tt0519343:7.5	tt0519344:7.9	tt0519350:7.3	tt0519355:8.0	tt0519357:7.8	tt0519358:8.0	tt0519359:7.5	tt0519361:7.9	tt0519362:8.2	tt0519363:8.4	tt0519365:8.3	tt0519366:7.5	tt0519367:7.8	
1	tt0519278:8.1	tt0519279:7.9	tt0519280:7.7	tt0519286:8.2	tt0519287:7.9	tt0519289:8.0	tt0519290:7.1	tt0519293:7.7	tt0519299:8.3	tt0519305:8.3	tt0519306:8.3	tt0519307:7.9	tt0519308:7.7	tt0519309:8.1	tt0519317:8.1	tt0519323:7.7	tt0519324:8.2	tt0519325:7.9	tt0519326:8.2	tt0519333:8.0	tt0519335:7.7	tt0519336:7.8	tt0519339:8.4	tt0519342:7.6	tt0519346:7.8	tt0519348:7.9	tt0519349:7.9	tt0519351:8.2	tt0519352:8.0	tt0519356:7.1	tt0519369:7.4	tt0519370:7.8	tt0519372:8.0	tt0519373:7.7	tt0519376:7.8	tt0519377:8.2	tt0935182:7.7	
