1	tt11703586:-	tt11703588:-	tt11703590:-	tt11703592:-	tt11703594:-	tt11703598:-	tt11703600:-	tt9083784:-	
2	tt11703610:-	tt11703612:-	tt11703614:-	tt11703616:-	tt11703618:-	tt11703620:-	tt11703622:-	tt11703624:-	tt11703626:-	tt11703632:-	
3	tt11703642:-	tt11703646:-	tt11703648:-	tt11703650:-	tt11703652:-	tt11703654:-	tt11703656:-	tt11703658:-	tt11703660:-	tt11703664:-	
4	tt11703720:-	tt11703722:-	tt11703724:-	tt11703726:-	tt11703728:-	tt11703730:-	tt11703732:-	tt11703734:-	tt11703736:-	tt11703738:-	tt11703740:-	tt11703742:-	
5	tt11703746:-	tt11766658:-	tt11766660:-	tt11766662:-	tt11766664:-	tt11766666:-	tt11766668:-	tt11766670:-	tt11766672:-	tt11766674:-	tt11766676:-	tt11766678:-	
6	tt11703750:-	tt11766682:-	tt11766684:-	tt11766686:-	tt11766688:-	tt11766690:-	tt11766692:-	tt11766694:-	tt11766696:-	tt11766698:-	tt11766700:-	tt11766702:-	
7	tt11703752:-	tt11766846:-	tt11766848:-	tt11766850:-	tt11766852:-	tt11766854:-	tt11766856:-	tt11766858:-	tt11766860:-	tt11766862:-	tt11766864:-	
8	tt11703756:-	tt11766872:-	tt11766874:-	tt11766876:-	tt11766878:-	tt11766880:-	tt11766882:-	tt11766884:-	tt11766886:-	tt11766888:-	tt11766894:-	
9	tt11703758:-	tt11766900:-	tt11766902:-	tt11766904:-	tt11766906:-	tt11766908:-	tt11766910:-	tt11766912:-	tt11766914:-	tt11766916:-	tt11766918:-	
10	tt11703764:-	tt11767092:-	tt11767096:-	tt11767098:-	tt11767100:-	tt11767102:-	tt11767104:-	tt11767106:-	tt11767108:-	tt11767110:-	tt11767112:-	tt11767114:-	tt11767116:-	tt11767118:-	tt11767120:-	
11	tt11703766:-	tt11767130:-	tt11767132:-	tt11767134:-	tt11767136:-	tt11767138:-	tt11767140:-	tt11767144:-	tt11767146:-	tt11767148:-	tt11767150:-	
12	tt11703768:-	tt11767160:-	tt11767162:-	tt11767164:-	tt11767166:-	tt11767168:-	tt11767170:-	tt11767172:-	tt11767174:-	tt11767176:-	tt11767178:-	tt11767180:-	tt11767182:-	tt11767184:-	tt11767186:-	
13	tt11703770:-	tt11767246:-	tt11767248:-	tt11767250:-	tt11767252:-	tt11767254:-	tt11767256:-	tt11767258:-	tt11767260:-	tt11767262:-	tt11767264:-	tt11767266:-	tt11767268:-	tt11767270:-	tt11767272:-	
14	tt11703772:-	tt11767284:-	tt11767286:-	tt11767288:-	tt11767290:-	tt11767292:-	tt11767294:-	tt11767296:-	tt11767298:-	tt11767300:-	tt11767302:-	tt11767304:-	tt11767306:-	tt11767308:-	tt11767310:-	
15	tt11703774:-	tt11767648:-	tt11767650:-	tt11767652:-	tt11767654:-	tt11767656:-	tt11767658:-	tt11767660:-	tt11767664:-	tt11767666:-	tt11767668:-	tt11767670:-	tt11767672:-	tt11767674:-	tt11767676:-	
16	tt11703778:-	tt11772970:-	tt11772972:-	tt11772974:-	tt11772976:-	tt11772978:-	tt11772980:-	tt11772982:-	tt11772984:-	tt11772986:-	tt11773216:-	tt11773218:-	tt11773220:-	tt11773222:-	tt11773224:-	
17	tt11703784:-	tt11772988:-	tt11772990:-	tt11772992:-	tt11772994:-	tt11772996:-	tt11772998:-	tt11773000:-	tt11773002:-	tt11773004:-	tt11773006:-	tt11773008:-	tt11773010:-	tt11773012:-	tt11773014:-	
18	tt11703786:-	tt11773020:-	tt11773022:-	tt11773024:-	tt11773026:-	tt11773028:-	tt11773030:-	tt11773032:-	tt11773034:-	tt11773036:-	tt11773038:-	tt11773040:-	tt11773042:-	tt11773044:-	tt11773046:-	
19	tt11703790:-	tt11773054:-	tt11773056:-	tt11773058:-	tt11773060:-	tt11773062:-	tt11773064:-	tt11773066:-	tt11773068:-	tt11773070:-	tt11773072:-	tt11773074:-	tt11773076:-	tt11773078:-	tt11773080:-	
21	tt11703792:-	tt11773088:-	tt11773090:-	tt11773092:-	tt11773094:-	tt11773096:-	tt11773100:-	tt11773102:-	tt11773104:-	tt11773106:-	tt11773108:-	tt11773110:-	tt11773112:-	tt11773114:-	tt11773116:-	tt11773118:-	tt11773120:-	tt11773122:-	tt11773124:-	tt11773126:-	
20	tt11815906:-	tt11815908:-	tt11815910:-	tt11815912:-	tt11815914:-	tt11815916:-	tt11815918:-	tt11815920:-	tt11815922:-	tt11815924:-	tt11815926:-	tt11815928:-	tt8975720:-	tt8992590:-	tt9079424:-	tt9103320:-	tt9114922:-	tt9142760:-	tt9149330:-	tt9287322:-	
