1	tt0934054:3.0	tt0934055:4.3	tt0934056:3.2	tt0934057:-	tt0934058:-	tt0934060:-	tt0934061:-	tt0934065:-	tt0934066:-	tt0934067:-	tt0934068:3.2	tt1199810:-	tt1199812:-	tt1199813:-	tt1199815:-	tt1199816:5.0	
3	tt1018997:-	tt1073551:-	tt1073552:-	tt1073553:-	tt1073554:-	tt1073555:-	tt1073556:-	tt1073557:-	tt1073558:-	tt1073559:-	tt1073560:-	tt1073561:-	tt1073562:-	tt1073563:-	tt1073564:-	tt1073565:-	tt1073566:-	tt1073567:-	tt1073568:-	tt1073569:-	tt1073570:-	tt1073571:-	
5	tt1018998:-	tt1018999:-	tt1025315:7.0	tt1056770:-	tt1082627:-	tt1199856:-	tt1199857:-	tt1199858:-	tt1199859:-	tt1199860:-	tt1199861:-	tt1199862:-	tt1199863:-	tt1199864:-	tt1199865:-	tt1199866:-	tt1199867:-	tt1199868:-	tt1199869:-	tt1199870:-	tt1199871:-	tt1199872:-	
2	tt1065719:-	tt1065720:-	tt1065721:-	tt1066633:-	tt1066634:-	tt1066635:-	tt1066636:-	tt1067323:5.2	tt1067324:-	tt1067325:-	tt1067326:-	tt1199823:-	tt1199824:-	tt1199825:-	tt1199826:-	tt1199827:-	tt1199828:-	tt1199829:-	tt1199830:-	tt1199831:-	tt1199832:-	tt1199833:-	
7	tt1132722:-	tt1199895:-	tt1199896:-	tt1199897:-	tt1199898:-	tt1199899:-	tt1199900:-	tt1199901:-	tt1199902:-	tt1199903:-	tt1199904:-	tt1199905:-	tt1199906:-	tt1199907:-	tt1199908:-	tt1199909:-	tt1199910:-	tt1199911:-	tt1199912:-	tt1199913:-	tt1199915:-	tt1199916:-	
4	tt1199834:-	tt1199835:-	tt1199836:-	tt1199837:-	tt1199838:-	tt1199839:-	tt1199840:-	tt1199841:-	tt1199842:-	tt1199843:-	tt1199844:-	tt1199845:-	tt1199846:-	tt1199847:-	tt1199848:-	tt1199849:-	tt1199850:-	tt1199851:-	tt1199852:-	tt1199853:-	tt1199854:-	tt1199855:-	
6	tt1199873:-	tt1199874:-	tt1199875:-	tt1199876:-	tt1199877:-	tt1199878:-	tt1199879:-	tt1199880:-	tt1199881:-	tt1199882:-	tt1199883:-	tt1199884:-	tt1199885:-	tt1199886:-	tt1199887:-	tt1199888:-	tt1199889:-	tt1199890:-	tt1199891:-	tt1199892:-	tt1199893:-	tt1199894:-	
8	tt1199917:-	tt1199918:-	tt1199919:-	tt1199920:-	tt1199921:-	tt1199922:-	tt1199923:-	tt1199924:-	tt1199925:-	tt1199926:-	tt1199927:-	tt1199928:-	tt1199929:-	tt1199930:-	tt1199931:-	tt1199932:-	tt1199933:-	tt1199934:-	tt1199935:-	tt1199936:-	tt1199937:-	tt1199938:-	
9	tt1302841:-	tt1440427:-	tt1442739:-	tt1442740:-	tt1442741:-	tt1443852:-	tt1443853:-	tt1443854:-	tt1443855:-	tt1444384:-	tt1444385:-	tt1444386:-	tt1444387:-	tt1444388:-	tt1444389:-	tt1444390:-	tt1444391:-	tt1444392:-	tt1444393:-	tt1444394:-	tt1444395:-	tt1445242:-	
10	tt1615198:-	tt1615199:-	tt1615200:-	tt1615201:-	tt1615202:-	tt1615203:-	tt1615204:-	tt1615205:-	tt1615206:-	tt1615207:-	tt1615208:-	tt1615209:-	tt1615210:-	tt1615211:-	tt1615212:-	tt1615213:-	tt1615214:-	tt1615215:-	tt1615216:-	tt1615217:-	tt1615218:-	tt1615219:-	
11	tt1748934:-	tt1748935:-	tt1748936:-	tt1748937:-	tt1755105:-	tt1762510:-	tt1831886:-	tt1876704:-	tt1884569:-	tt1892135:-	tt1901700:-	tt1910749:-	tt1919456:-	tt1943181:-	tt1995599:-	tt2003086:-	tt3057972:-	tt3057978:-	tt3057982:-	tt3057984:-	tt3057988:-	tt3090694:-	
\N	tt1769522:-	tt1771006:-	tt1771007:-	tt1771008:-	tt1771009:-	tt1821780:-	tt1822457:-	tt1823331:-	tt1823822:-	tt1826135:-	tt1842003:-	tt1842004:-	tt1844245:-	tt1853079:-	tt1869921:-	tt1901665:-	tt1901666:-	tt1901667:-	tt1901668:-	tt1901669:-	tt1901670:-	tt1901671:-	tt1901672:-	tt1901673:-	tt1901674:-	tt1901675:-	tt1901676:-	tt1901677:-	tt1901678:-	tt1901679:-	tt1901680:-	tt1901681:-	tt1901682:-	tt1901683:-	tt1901684:-	tt1901685:-	tt1901686:-	tt1901687:-	tt1901688:-	tt1901689:-	tt1901690:-	tt1901691:-	tt1901692:-	tt1901693:-	tt1901694:-	tt1901695:-	tt1901696:-	tt1901697:-	tt1901698:-	tt1901699:-	tt1905284:-	tt1906676:-	tt1907921:-	tt1908702:-	tt1910748:-	tt1911767:-	tt1913365:-	tt1913366:-	tt1914580:-	tt1919455:-	tt1921403:-	tt1922913:-	tt1924695:-	tt1925710:-	tt1928462:-	tt1929553:-	tt1930741:-	tt1931720:-	tt1932894:-	tt1935404:-	tt1936218:-	tt1936219:-	tt1937719:-	tt1940028:-	tt1943180:-	tt1944058:-	tt1945458:-	tt1946687:-	tt1946688:-	tt1956890:-	tt1958255:-	tt1959975:-	tt1959976:-	tt1962049:-	tt1965450:-	tt1966771:-	tt1967864:-	tt1972917:-	tt1974507:-	tt1975386:-	tt1976068:-	tt2049017:-	tt2049710:-	tt2050948:-	tt2052225:-	tt2053736:-	tt2056847:-	tt2057560:-	tt2058219:-	tt2058802:-	tt2059567:-	tt2061935:-	tt2064034:-	tt2065136:-	tt2066280:-	tt2067310:-	tt2070937:-	tt2070938:-	tt2071720:-	tt2072398:-	tt2075488:-	tt2075489:-	tt2076435:-	tt2077118:-	tt2078018:-	tt2079722:-	tt2082592:-	tt2083468:-	tt2084242:-	tt2085123:-	tt2086096:-	tt2089978:-	tt2090766:-	tt2091527:-	tt2092073:-	tt2094250:-	tt2095117:-	tt2095918:-	tt2096782:-	tt2097419:-	tt2099857:-	tt2100784:-	tt2101631:-	tt2102618:-	tt2103412:-	tt2105229:-	tt2106848:-	tt2107924:-	tt2108700:-	tt2109285:-	tt2112416:-	tt2113193:-	tt2113894:-	tt2114602:-	tt2115632:-	tt2118892:-	tt2119635:-	tt2120250:-	tt2120907:-	tt2121439:-	tt2131751:-	tt2137643:-	tt2137645:-	tt2140825:-	tt2142111:-	tt2143053:-	tt2157225:-	tt2159041:-	tt2161701:-	tt2163231:-	tt2166433:-	tt2168245:-	tt2170751:-	tt2172249:-	tt2173115:-	tt2178005:-	tt2179421:-	tt2180833:-	tt2182581:-	tt2184511:-	tt2185578:-	tt2189139:-	tt2189141:-	tt2190592:-	tt2190594:-	tt2190689:-	tt2192065:-	tt2193409:-	tt2194817:-	tt2195180:-	tt2195182:-	tt2196862:-	tt2196864:-	tt2198278:-	tt2198280:-	tt2201403:-	tt2202787:-	tt2204475:-	tt2206003:-	tt2211639:-	tt2211641:-	tt2216153:-	tt2218513:-	tt2229775:-	tt2231973:-	tt2234687:-	tt2236311:-	tt2243813:-	tt2245497:-	tt2247277:-	tt2266968:-	tt2266970:-	tt2266972:-	tt2273488:-	tt2276251:-	tt2279587:-	tt2283339:-	tt2291011:-	tt2293414:-	tt2293416:-	tt2293418:-	tt2293420:-	tt2329283:-	tt2340387:-	tt2342569:-	tt2359795:-	tt2359797:-	tt2365095:-	tt2366681:-	tt2366683:-	tt2369907:-	tt2371591:-	tt2378807:-	tt2380473:-	tt2381521:-	tt2386609:-	tt2387833:-	tt2388943:-	tt2390507:-	tt2394189:-	tt2395683:-	tt2405044:-	tt2405046:-	tt2407214:-	tt2407216:-	tt2429686:-	tt2446820:-	tt2448976:-	tt2451214:-	tt2454634:-	tt2462066:-	tt2464116:-	tt2465924:-	tt2467774:-	tt2476334:-	tt2478542:-	tt2480590:-	tt2491750:-	tt2500582:-	tt2502252:-	tt2504764:-	
12	tt2048056:-	tt2055888:-	tt2061936:-	tt2070070:-	tt2075490:-	tt2081662:-	tt2088195:-	tt2093455:-	tt2099088:-	tt2154831:-	tt2163229:-	tt2176267:-	tt2187425:-	tt2198429:-	tt2208153:-	tt2224771:-	tt2329285:-	tt2340389:-	tt2354703:-	tt2365097:-	tt2376257:-	tt2386611:-	
13	tt2375788:-	tt2385970:-	tt2400962:-	tt2412456:-	tt2427634:-	tt2442132:-	tt2457892:-	tt2472216:-	tt2485656:-	tt3058324:-	tt3058334:-	tt3058336:-	tt3058344:-	tt3058358:-	tt3058360:-	tt3058366:-	tt3058372:-	tt3058396:-	tt3058402:-	tt3058404:-	tt3058414:-	tt3058432:-	
14	tt3058436:-	tt3058474:-	tt3058572:-	tt3058574:-	tt3072192:-	tt3090482:-	tt3096966:-	tt3106068:-	tt3106070:-	tt3125218:-	tt3125230:-	tt3125232:-	tt3125244:-	tt3125250:-	tt3125254:-	tt3125258:-	tt3125266:-	tt3125270:-	tt3125288:-	tt3125298:-	tt3125304:-	tt3125306:-	
15	tt4642132:-	tt4642134:-	tt4642138:-	tt4642140:-	tt4642142:-	tt4642144:-	tt4642146:-	tt4642156:-	tt4642160:-	tt4642164:-	tt4642172:-	tt4642174:-	tt4642178:-	tt4642180:-	tt4642182:-	tt4642186:-	
