4	tt0565101:9.0	tt0565110:-	tt0565113:7.2	tt0565115:8.7	tt0565121:-	tt0565135:9.0	tt0565137:8.0	tt0565141:-	tt0565143:8.2	tt0565146:8.3	tt0565172:8.4	tt0565173:-	tt0565174:7.0	tt0565175:5.4	tt0565177:-	tt0565179:8.7	tt0565180:8.6	tt0565185:6.8	tt0565195:-	tt0565199:7.9	tt0565200:7.0	tt0565201:8.4	tt0565204:7.2	tt0565205:6.2	tt0565215:7.6	tt0565231:8.9	tt0565239:7.1	tt0565243:7.9	tt0565260:9.0	tt0565265:-	tt0565282:6.3	tt0565287:-	
5	tt0565102:-	tt0565105:-	tt0565107:-	tt0565111:-	tt0565112:-	tt0565117:8.5	tt0565119:-	tt0565120:-	tt0565124:-	tt0565125:-	tt0565133:-	tt0565134:-	tt0565140:-	tt0565145:-	tt0565148:-	tt0565149:-	tt0565151:-	tt0565154:-	tt0565155:-	tt0565157:-	tt0565163:-	tt0565164:-	tt0565167:-	tt0565170:-	tt0565176:-	tt0565181:-	tt0565183:-	tt0565186:-	tt0565187:-	tt0565193:7.9	tt0565194:-	tt0565197:-	tt0565198:-	tt0565209:-	tt0565210:-	tt0565211:-	tt0565214:-	tt0565217:-	tt0565218:-	tt0565222:8.4	tt0565232:-	tt0565241:-	tt0565244:-	tt0565246:-	tt0565251:-	tt0565262:8.3	tt0565263:-	tt0565268:-	tt0565271:-	tt0565273:-	tt0565275:-	tt0565279:-	tt0565280:-	tt0565281:8.7	tt0565284:-	tt0565289:-	tt0565290:-	tt0565291:-	
3	tt0565103:9.0	tt0565106:8.7	tt0565109:8.6	tt0565116:7.7	tt0565122:8.3	tt0565130:9.4	tt0565131:9.2	tt0565139:9.3	tt0565144:8.5	tt0565147:8.0	tt0565153:7.9	tt0565156:7.1	tt0565165:6.8	tt0565182:9.0	tt0565184:7.5	tt0565189:9.6	tt0565191:8.2	tt0565196:8.9	tt0565213:8.8	tt0565219:9.1	tt0565226:9.1	tt0565230:9.3	tt0565233:8.6	tt0565237:9.0	tt0565240:9.1	tt0565249:-	tt0565252:9.1	tt0565253:8.7	tt0565272:8.6	tt0565274:9.0	tt0565277:8.9	tt0565278:8.6	tt0565285:8.9	tt0565286:8.9	
1	tt0565104:8.5	tt0565114:7.5	tt0565123:8.3	tt0565129:8.2	tt0565132:7.9	tt0565152:8.4	tt0565161:8.0	tt0565162:7.6	tt0565166:8.6	tt0565169:7.8	tt0565178:8.0	tt0565188:8.2	tt0565190:8.7	tt0565192:8.3	tt0565202:6.8	tt0565203:8.6	tt0565208:8.5	tt0565212:8.0	tt0565216:8.5	tt0565223:8.2	tt0565225:8.6	tt0565229:8.6	tt0565235:8.5	tt0565242:6.9	tt0565247:8.1	tt0565254:7.9	tt0565255:8.7	tt0565256:7.6	tt0565257:8.3	tt0565261:8.5	tt0565267:7.8	tt0565276:7.6	tt0565288:7.6	
2	tt0565108:8.7	tt0565118:8.2	tt0565126:8.2	tt0565127:8.2	tt0565128:8.2	tt0565136:8.2	tt0565138:9.1	tt0565142:8.0	tt0565150:8.2	tt0565158:8.2	tt0565159:8.2	tt0565160:8.9	tt0565168:7.7	tt0565171:8.3	tt0565206:7.9	tt0565207:7.2	tt0565220:8.1	tt0565221:9.0	tt0565224:6.6	tt0565227:8.2	tt0565228:7.5	tt0565234:8.7	tt0565236:9.0	tt0565238:8.3	tt0565245:7.2	tt0565248:7.3	tt0565250:8.1	tt0565258:7.6	tt0565259:8.7	tt0565264:8.4	tt0565266:7.8	tt0565269:7.1	tt0565270:8.1	tt0565283:8.8	
