4	tt0738567:8.0	tt0738568:5.5	tt0738578:7.4	tt0738579:6.8	tt0738582:5.6	tt0738585:6.7	tt0738594:6.8	tt0738597:7.4	tt0738598:6.7	tt0738604:6.8	tt0738605:6.8	tt0738610:6.6	tt0738616:7.1	tt0738618:6.9	tt0738620:6.6	tt0738622:6.8	tt0738626:5.3	tt0738631:7.2	tt0738633:7.3	tt0738649:6.8	tt0738651:6.5	tt1087389:7.0	
3	tt0738569:5.0	tt0738571:6.2	tt0738573:6.0	tt0738577:6.2	tt0738587:5.6	tt0738588:5.2	tt0738590:6.6	tt0738592:5.9	tt0738595:6.1	tt0738600:5.2	tt0738601:5.6	tt0738606:6.1	tt0738615:5.8	tt0738621:6.1	tt0738629:5.4	tt0738632:5.4	tt0738637:6.4	tt0738638:6.5	tt0738640:5.1	tt0738641:5.3	tt0738642:5.8	tt0738645:6.7	
2	tt0738570:6.4	tt0738572:5.7	tt0738575:5.2	tt0738580:6.3	tt0738584:5.5	tt0738589:5.2	tt0738593:5.7	tt0738599:6.6	tt0738602:6.2	tt0738608:6.5	tt0738612:5.8	tt0738613:7.0	tt0738614:6.2	tt0738619:6.5	tt0738624:5.1	tt0738627:5.8	tt0738634:7.6	tt0738636:5.7	tt0738646:6.1	tt0738648:5.1	tt0738650:6.5	tt0738653:6.1	
1	tt0738574:6.3	tt0738576:5.6	tt0738581:6.2	tt0738583:6.1	tt0738586:6.0	tt0738591:5.1	tt0738596:5.2	tt0738603:6.4	tt0738607:5.6	tt0738609:5.7	tt0738611:5.3	tt0738617:5.4	tt0738623:6.1	tt0738625:5.7	tt0738628:5.5	tt0738630:6.1	tt0738635:5.5	tt0738639:5.5	tt0738643:5.8	tt0738644:6.2	tt0738647:5.3	tt0738652:5.1	
