2	tt0680648:7.1	tt0995529:7.6	tt0995530:7.6	tt0995531:7.7	tt1044736:7.4	tt1044737:7.5	tt1145190:7.7	tt1145191:7.6	
1	tt0975393:7.3	tt0975394:7.5	tt0978137:7.9	tt0978138:7.5	tt0978139:7.5	tt0979691:7.6	tt0979692:7.6	tt0979693:7.7	tt0979694:7.2	tt0979695:7.1	tt0979696:7.9	tt0979697:7.6	tt0979698:7.0	
4	tt1145295:6.7	tt1145298:7.3	tt1145299:7.3	
3	tt1145296:7.2	tt1145297:7.0	tt1145301:7.3	
