2	tt10526462:8.5	tt10526464:8.6	tt10526466:8.4	tt10526470:8.4	tt10526472:8.4	tt10526474:8.3	tt10526478:7.8	tt10526482:8.0	tt10526484:8.1	tt10526486:8.3	tt10526490:8.4	tt10526492:8.1	tt10526494:8.3	tt10526496:8.8	tt10526498:8.5	
1	tt9698768:8.5	tt9824396:8.8	tt9824398:8.8	tt9824400:8.5	tt9824404:8.5	tt9824406:8.7	tt9824414:8.5	tt9824416:8.7	tt9824418:8.5	tt9824420:9.0	tt9824422:9.0	tt9824424:9.0	tt9824436:8.8	tt9824440:9.2	tt9824444:8.9	
