1	tt0536546:9.0	tt0536547:9.6	tt0536548:8.4	tt0536549:9.1	tt0536550:8.9	tt0536551:9.1	tt0536552:9.0	tt0536553:9.0	tt0536554:9.6	tt0536555:8.8	tt0536556:9.1	tt0536557:8.8	tt0536558:8.9	tt0536559:9.0	tt0536560:8.3	tt0536561:8.2	tt0536562:9.6	tt0536563:9.7	tt0536564:9.4	tt0536565:9.4	tt0536566:9.4	tt0536567:9.7	tt0536568:9.4	tt0865036:9.0	tt0865037:9.1	tt0865038:9.2	tt1112969:9.5	tt1112970:9.3	tt1112971:9.3	tt1493572:7.9	
10	tt0536569:9.2	tt0536570:9.6	tt0536571:9.6	tt0536572:8.8	tt0536573:9.1	tt0536574:9.5	tt0536575:9.6	tt0536576:8.9	tt0536577:9.4	tt0536578:9.1	tt0536579:9.3	tt1727180:8.9	tt1728561:9.0	tt1775202:9.1	tt1786258:9.0	tt1786259:8.9	tt1786942:8.4	tt1786943:8.7	tt1786944:9.4	tt1786945:9.4	tt1786946:9.1	tt1786947:9.5	tt1786948:9.2	tt1786949:9.3	
11	tt0536580:9.6	tt0536581:9.7	tt0536582:9.4	tt0536583:9.2	tt0536584:9.4	tt1727181:8.9	tt1781653:9.3	tt1788912:9.2	tt1789573:9.6	tt1789574:9.3	tt1789575:7.3	tt1793144:9.8	tt1793787:9.4	tt1796318:9.6	tt1801381:9.5	tt1803057:8.8	tt1804179:8.7	tt1805031:9.0	tt1810145:9.4	tt1810146:9.1	tt1810147:8.8	tt1810148:9.6	tt1810151:9.4	tt1810152:9.0	
2	tt0536585:8.6	tt0536586:7.6	tt0536587:9.2	tt0536588:7.1	tt0536589:8.5	tt0536590:8.9	tt0536591:9.8	tt0536592:8.9	tt0536593:9.0	tt0536594:7.9	tt0536595:8.9	tt0536596:8.9	tt0536597:8.6	tt0536598:9.2	tt0536599:9.5	tt0536600:9.6	tt0536601:8.9	tt0882166:8.9	tt0892956:9.3	tt1112972:8.4	tt1112973:9.1	tt1112974:9.2	tt1112975:9.7	tt1112977:8.9	tt1112978:9.6	tt1112979:8.3	tt1112980:8.7	
3	tt0536602:8.8	tt0536603:8.2	tt0536604:9.2	tt0536605:9.6	tt0536606:8.1	tt0536607:9.3	tt0536608:9.7	tt0536609:8.9	tt0536610:9.4	tt0536611:8.9	tt0536612:8.1	tt0536613:8.8	tt0536614:9.2	tt0536615:9.9	tt0849861:9.6	tt1246616:9.5	tt1496599:9.8	tt1496600:9.6	tt1496601:9.8	tt1496602:9.5	tt1496603:9.5	tt1496604:8.0	tt1496605:9.8	tt1496718:8.0	tt1496719:9.7	tt1496720:9.7	tt1496721:9.6	
4	tt0536616:7.8	tt0536617:9.2	tt0536618:7.9	tt0536619:7.8	tt0536620:9.8	tt0536621:9.7	tt0536622:8.1	tt0536623:9.4	tt0536624:8.4	tt0536625:8.5	tt0892957:9.2	tt1606518:8.4	tt1760273:9.1	tt1768389:8.3	tt1787553:8.0	tt1796319:8.3	tt1803604:8.4	tt1804178:9.5	tt1805023:8.3	tt1805024:9.8	tt1805025:9.7	tt1805026:8.2	tt1805027:8.0	tt1805028:9.7	tt1805029:9.7	tt1805030:8.0	
5	tt0536626:8.1	tt0536627:8.2	tt0536628:9.5	tt0536629:9.1	tt0536630:9.0	tt0536631:9.6	tt0536632:8.9	tt0536633:9.9	tt0536634:9.7	tt0849862:9.1	tt0849863:9.4	tt1631215:9.9	tt1716669:9.6	tt1747591:10.0	tt1752147:8.0	tt1752148:8.0	tt1752149:9.7	tt1752150:9.7	tt1752151:10.0	tt1752152:9.9	tt1787554:8.5	tt1788276:9.0	tt1788277:9.4	tt1788278:8.9	
6	tt0536635:8.6	tt0536636:9.2	tt0536637:9.2	tt0536638:9.3	tt0536639:8.6	tt0536640:9.2	tt0536641:9.3	tt0536642:9.4	tt0536643:9.3	tt0536644:8.7	tt0849864:9.6	tt1496722:8.9	tt1716670:9.4	tt1752153:9.2	tt1767074:9.7	tt1784263:9.4	tt1786950:9.5	tt1787555:9.1	tt1787556:9.0	tt1787557:9.4	tt1787558:9.4	tt1787559:9.2	tt1787560:9.2	tt1787561:9.3	
7	tt0536645:9.3	tt0536646:9.3	tt0536647:8.5	tt0536648:9.0	tt0536649:9.1	tt0536650:9.0	tt0536651:8.6	tt0536652:8.7	tt0536653:8.7	tt0536654:9.2	tt0536655:9.1	tt0536656:9.2	tt0536657:9.1	tt0760393:9.4	tt1344913:8.9	tt1746485:8.8	tt1746486:9.1	tt1747592:-	tt1747593:8.8	tt1747594:9.2	tt1747595:8.7	tt1747596:9.2	tt1747597:9.2	tt1747598:9.0	tt1787562:9.0	
8	tt0536658:9.1	tt0536659:9.1	tt0536660:8.8	tt0536661:8.7	tt0536662:8.8	tt0536663:9.2	tt0536664:9.3	tt0536665:9.1	tt0536666:9.2	tt0536667:9.1	tt0536668:8.7	tt0536669:8.8	tt0536670:9.4	tt0536671:9.4	tt0536672:9.2	tt0536673:9.1	tt0536674:9.2	tt1112981:9.7	tt1112982:8.3	tt1112983:8.9	tt1112984:8.5	tt1112985:-	tt1112986:9.1	tt1797869:8.6	
9	tt0536675:8.0	tt0536676:9.6	tt0536677:9.3	tt0536678:9.4	tt0536679:9.3	tt0536680:9.8	tt0536681:8.6	tt0536682:9.2	tt0536683:9.1	tt0536684:9.2	tt0536685:9.3	tt0536686:9.0	tt0536687:9.4	tt0536688:9.5	tt1716671:9.4	tt1727182:9.5	tt1727614:8.9	tt1727615:-	tt1727616:9.1	tt1727617:9.8	tt1727618:9.5	tt1727619:9.0	tt1727620:9.7	tt1801382:9.3	
