1	tt3442996:-	tt3443002:-	tt3443008:-	tt3443018:-	tt3443022:-	tt3443026:-	tt3448378:-	tt3448382:-	tt3448388:-	tt3448402:-	tt3448408:-	tt3448432:-	tt3448434:-	tt3448444:-	tt3448456:-	tt3448466:-	tt3448480:-	tt3448490:-	tt3448506:-	tt3448518:-	
2	tt3443036:-	tt3443048:-	tt3443062:-	tt3443074:-	tt3455528:-	tt3455536:-	tt3455548:-	tt3455558:-	tt3455560:-	tt3455572:-	
3	tt3443112:-	tt3446760:-	tt3446762:-	tt3446766:-	tt3446768:-	tt3446774:-	tt3455602:-	tt3455604:-	tt3455608:-	tt3455614:-	
4	tt3448288:-	tt3448290:-	tt3448298:-	tt3448310:-	tt3448318:-	tt3448320:-	tt3448326:-	tt3448332:-	tt3448340:-	tt3448346:-	
5	tt4128400:-	tt4142830:-	tt4162980:-	tt4187634:-	tt4187636:-	tt4217008:-	tt4261584:-	tt4261592:-	tt4261596:-	tt4491380:-	
