1	tt10181540:-	tt10181582:-	tt10181584:-	tt10181586:-	tt10181590:-	tt10181592:-	tt10181596:-	tt10181598:-	tt10181600:-	tt10181604:-	tt10184652:-	tt10184654:-	tt10184656:-	tt10184658:-	tt10184660:-	tt10184662:-	tt10184664:-	tt10184666:-	tt10184670:-	tt10184672:-	
2	tt10181608:-	tt10181610:-	tt10181612:-	tt10181614:-	tt10181618:-	tt10181622:-	tt10181624:-	tt10181626:-	tt10181630:-	tt10181632:-	tt10181634:-	tt10184630:-	tt10184634:-	tt10184636:-	tt10184638:-	tt10184640:-	tt10184642:-	tt10184644:-	tt10184646:-	tt10184648:-	tt10184650:-	tt10192032:-	tt10192034:-	tt10192038:-	tt10192040:-	tt10192042:-	tt10192046:-	tt10192048:-	tt10192050:-	tt10192052:-	tt10192054:-	tt10194264:-	tt10194266:-	tt10194268:-	tt10194272:-	tt10194274:-	tt10194280:-	
3	tt10181646:-	tt10181648:-	tt10181650:-	tt10181654:-	tt10181658:-	tt10181660:-	tt10181662:-	tt10181664:-	tt10181666:-	tt10181668:-	tt10181670:-	tt10181672:-	tt10184600:-	tt10184602:-	tt10184604:-	tt10184606:-	tt10184610:-	tt10184612:-	tt10184614:-	tt10184618:-	tt10184622:-	tt10184626:-	tt10192086:-	tt10192088:-	tt10192092:-	tt10192094:-	tt10192096:-	tt10192098:-	tt10192102:-	tt10192104:-	tt10192106:-	tt10194248:-	tt10194250:-	tt10194254:-	tt10194256:-	tt10194258:-	tt10194260:-	
4	tt10181674:-	tt10181678:-	tt10181680:-	tt10181682:-	tt10181684:-	tt10181688:-	tt10181690:-	tt10181692:-	tt10181694:-	tt10181696:-	tt10181700:-	tt10184574:-	tt10184578:-	tt10184580:-	tt10184582:-	tt10184584:-	tt10184586:-	tt10184588:-	tt10184590:-	tt10184594:-	tt10184596:-	tt10192112:-	tt10192114:-	tt10192118:-	tt10192122:-	tt10192124:-	tt10192126:-	tt10192128:-	tt10192130:-	tt10192132:-	tt10192134:-	tt10194212:-	tt10194214:-	tt10194218:-	tt10194224:-	tt10194230:-	tt10194234:-	tt10194238:-	tt10194240:-	
