3	tt0262912:8.1	tt0750660:8.5	tt0750661:8.4	tt0889972:8.4	tt0889974:8.5	tt0889975:8.4	tt0890743:8.5	tt0890750:8.2	tt0890752:7.9	
4	tt0750662:8.6	tt0861330:8.9	tt0889977:8.2	tt0889978:8.3	tt0890744:9.1	tt0890747:8.6	tt0890749:8.6	
1	tt0750663:8.0	tt0861327:9.0	tt0882714:8.6	tt0882715:8.9	tt0882716:8.5	tt0882717:8.8	tt0882718:9.1	
2	tt0861328:9.5	tt0861329:9.1	tt0889973:9.0	tt0889976:9.5	tt0890745:9.4	tt0890746:8.7	tt0890748:8.4	tt0890751:8.2	
