7	tt10994324:-	tt10994420:-	tt10994422:-	tt10994424:-	tt10994426:-	tt10994432:-	tt10994436:-	tt10994456:-	tt10994464:-	tt10994480:-	tt10994486:-	
8	tt10994352:-	tt10994404:-	tt10994406:-	tt10994410:-	tt10994412:-	tt10994502:-	tt10994504:-	tt10994506:-	tt10994510:-	tt10994514:-	
1	tt10998454:-	tt10998464:-	tt10998474:-	tt10998484:-	tt10998504:-	tt10998510:-	tt10998524:-	tt10998536:-	tt10998552:-	tt10998556:-	tt10998564:-	tt7698968:-	
2	tt10998568:-	tt10998570:-	tt10998576:-	tt10998578:-	tt10998580:-	tt10998584:-	tt10998586:-	tt10998592:-	tt10998596:-	tt10998600:-	tt7698970:-	
3	tt10998602:-	tt10998606:-	tt10998608:-	tt10998610:-	tt10998614:-	tt10998620:-	tt10998624:-	tt10998628:-	tt10998638:-	tt10998652:-	tt7698976:-	
4	tt10998666:-	tt10998670:-	tt10998678:-	tt10998690:-	tt10998698:-	tt10998724:-	tt10998740:-	tt10998752:-	tt10998756:-	tt10998758:-	tt7698984:-	
5	tt10998762:-	tt10998768:-	tt10998776:-	tt10998790:-	tt10998792:-	tt10998798:-	tt10998800:-	tt10998808:-	tt10998816:-	tt10998820:-	tt7698996:-	
6	tt10998834:-	tt10998848:-	tt10998856:-	tt10998870:-	tt10998880:-	tt10998890:-	tt10998902:-	tt10998940:-	tt10998944:-	tt10998948:-	tt7699002:-	
