1	tt12903212:-	tt12903254:-	tt12903272:-	tt12903322:-	
2	tt12903344:-	tt12903380:-	tt12903406:-	tt12909512:-	tt12909588:-	tt12909608:-	tt12909638:-	tt12909738:-	tt12909802:-	tt12909876:-	
3	tt12903444:-	tt12909926:-	tt12909976:-	tt12910050:-	tt12910140:-	tt12910218:-	tt12910292:-	tt12910380:-	tt12910564:-	tt12910634:-	
4	tt12910728:-	tt12910800:-	tt12910826:-	tt12910862:-	tt12910898:-	tt12910942:-	tt12911002:-	tt12911062:-	tt12911168:-	tt12911228:-	
5	tt12911318:-	tt12911326:-	tt12911338:-	tt12911340:-	tt12911344:-	tt12911350:-	tt12911362:-	tt12911370:-	tt12911376:-	tt12911380:-	tt12911390:-	tt12911402:-	tt12911404:-	tt12911406:-	tt12968464:-	
6	tt12911408:-	tt12911412:-	tt12911414:-	tt12911422:-	tt12911430:-	tt12911438:-	tt12911442:-	tt12911444:-	tt12911446:-	tt12911448:-	tt12911454:-	tt12911456:-	tt12911462:-	tt12911468:-	tt12911470:-	
7	tt12911478:-	tt12911488:-	tt12911494:-	tt12911500:-	tt12911502:-	tt12911510:-	tt12911516:-	tt12911518:-	tt12911526:-	tt12911532:-	tt12911540:-	tt12911548:-	tt12911552:-	tt12911558:-	tt12911574:-	
8	tt12911592:-	tt12911608:-	tt12911610:-	tt12911614:-	tt12911618:-	tt12911628:-	tt12911652:-	tt12911676:-	tt12911686:-	tt12911702:-	tt12911714:-	tt12911738:-	tt12911750:-	tt12911772:-	tt12911794:-	
9	tt12911812:-	tt12911820:-	tt12911838:-	tt12911852:-	tt12911872:-	tt12911884:-	tt12911892:-	tt12911908:-	tt12911938:-	tt12911980:-	tt12911994:-	tt12912022:-	tt12912048:-	tt12912080:-	tt12912092:-	
10	tt12912150:-	tt12912184:-	tt12912198:-	tt12912204:-	tt12912234:-	tt12912266:-	tt12912284:-	tt12912298:-	tt12912312:-	tt12912322:-	tt12912350:-	tt12912388:-	tt12912426:-	tt12912448:-	tt12912478:-	
11	tt12912508:-	tt12912520:-	tt12912606:-	tt12912630:-	tt12912652:-	tt12912680:-	tt12912706:-	tt12912720:-	tt12912730:-	tt12912744:-	tt12912756:-	tt12912766:-	tt12912788:-	tt12912804:-	tt12912816:-	
12	tt12912916:-	tt12912920:-	tt12912932:-	tt12912936:-	tt12912944:-	tt12912958:-	tt12912966:-	tt12912974:-	tt12912986:-	tt12912996:-	tt12913004:-	tt12913010:-	tt12913024:-	tt12913028:-	tt12913038:-	
13	tt12913112:-	tt12913118:-	tt12913126:-	tt12913132:-	tt12913136:-	tt12913154:-	tt12913170:-	tt12913172:-	tt12913178:-	tt12913184:-	tt12913192:-	tt12913200:-	tt12913210:-	tt12913218:-	tt12913226:-	
14	tt12913238:-	tt12913246:-	tt12913264:-	tt12913276:-	tt12913284:-	tt12913294:-	tt12913298:-	tt12913304:-	tt12913320:-	tt12913326:-	tt12913336:-	tt12913344:-	tt12913352:-	tt12913358:-	tt12913376:-	
15	tt12913406:-	tt12913426:-	tt12913452:-	tt12913482:-	tt12913498:-	tt12913518:-	tt12913536:-	tt12913550:-	tt12913570:-	tt12913592:-	tt12913610:-	tt12913616:-	tt12913626:-	tt12913634:-	tt12913648:-	tt12913660:-	tt12913666:-	tt12913674:-	tt12913678:-	tt12913682:-	
16	tt12913696:-	tt12913702:-	tt12913704:-	tt12913718:-	tt12913720:-	tt12913728:-	tt12913740:-	tt12913744:-	tt12913752:-	tt12913756:-	tt12913760:-	tt12913770:-	tt12913778:-	tt12913782:-	tt12913786:-	tt12913796:-	tt12913804:-	tt12913808:-	tt12913816:-	tt12913818:-	
17	tt12913966:-	tt12913976:-	tt12913982:-	tt12913992:-	tt12914006:-	tt12914018:-	tt12914022:-	tt12914028:-	tt12914034:-	tt12914036:-	tt12914042:-	tt12914050:-	tt12914052:-	tt12914054:-	tt12914062:-	tt12914064:-	tt12914074:-	tt12914080:-	tt12914090:-	
18	tt12914108:-	tt12914116:-	tt12914122:-	tt12914130:-	tt12914138:-	tt12914144:-	tt12914154:-	tt12914164:-	tt12914172:-	tt12914182:-	tt12914188:-	tt12914194:-	tt12914200:-	tt12914202:-	tt12914212:-	tt12914214:-	tt12914218:-	tt12914220:-	tt12914226:-	tt12914228:-	
19	tt12914234:-	tt12914236:-	tt12914238:-	tt12943558:-	tt12967540:-	tt13469696:-	tt13469704:-	tt13469718:-	
