19	tt10196080:-	tt10196196:-	
20	tt11651002:-	tt14008702:-	tt14008716:-	tt14008718:-	tt14008720:-	tt14008728:-	tt14008742:-	tt14008744:-	tt14008746:-	tt14008748:-	tt14012092:-	tt14012094:-	tt14012096:-	tt14012098:-	tt14012100:-	tt14012102:-	tt14012104:-	tt14012106:-	tt14012108:-	tt14012110:-	tt14012112:-	tt14012114:-	tt14012118:-	tt14012120:-	tt14012122:-	tt14012124:-	tt14012126:-	tt14012128:-	tt14012130:-	tt14012132:-	tt14012194:-	tt14012196:-	tt14012198:-	tt14012202:-	tt14012206:-	tt14012208:-	tt14012210:-	tt14012212:-	tt14012214:-	tt14012216:-	tt14012218:-	tt14012222:-	tt14012226:-	tt14012228:-	tt14012230:-	tt14012240:-	tt14012242:-	tt14012244:-	tt14012246:-	tt14012248:-	tt14016334:-	tt14016338:-	tt14016340:-	tt14016342:-	tt14016344:-	tt14016346:-	tt14016348:-	tt14016350:-	tt14016352:-	tt14016354:-	tt14016358:-	tt14016362:-	tt14016364:-	tt14016366:-	tt14016370:-	tt14016374:-	tt14016376:-	tt14016380:-	tt14016386:-	tt14016392:-	tt14016396:-	tt14016402:-	tt14016404:-	tt14016410:-	tt14016412:-	tt14016414:-	tt14016416:-	tt14016418:-	tt14016420:-	tt14016426:-	tt14016430:-	tt14016432:-	tt14016434:-	tt14016436:-	tt14016438:-	tt14016440:-	tt14016446:-	tt14016448:-	tt14016450:-	tt14016452:-	tt14016456:-	tt14016464:-	tt14016466:-	tt14016468:-	tt14016470:-	tt14016474:-	tt14016476:-	tt14016480:-	tt14016482:-	
\N	tt11917340:-	tt12228758:-	tt12228776:-	tt13925102:-	tt13931254:-	tt13937430:-	tt13943896:-	tt13956366:-	tt13965484:-	tt13972216:-	tt13984578:-	tt13984580:-	tt13991620:-	tt13997920:-	tt14004684:-	tt14016818:-	tt14016820:-	tt14016822:-	tt14022690:-	tt14022692:-	tt14022696:-	tt14022698:-	tt14022702:-	tt14022704:-	tt14079748:-	tt14079758:-	tt14079762:-	tt14079766:-	tt14079772:-	tt14079776:-	tt14079780:-	tt14079788:-	tt14079794:-	tt14079802:-	tt4499540:-	tt7940304:-	tt7940320:-	tt7940368:-	tt7946112:-	tt7946208:-	tt7946214:-	tt7946220:-	tt7946232:-	tt7946238:-	tt7946242:-	tt7946254:-	tt7948416:-	tt7948424:-	tt7948428:-	tt7948432:-	tt7948434:-	tt7948440:-	tt7948446:-	tt7948454:-	tt7948460:-	tt7948478:-	tt7948494:-	tt7948510:-	tt7948518:-	tt7948552:-	tt7948562:-	tt7948576:-	tt7948586:-	tt7948596:-	tt7948780:-	tt7948782:-	tt7948784:-	tt7948790:-	tt7948794:-	tt7948796:-	tt7948802:-	tt7948992:-	tt7949002:-	tt7949004:-	tt7949008:-	tt7949016:-	tt7949018:-	tt7949050:-	tt7949052:-	tt7949058:-	tt7949062:-	tt7949064:-	tt7949076:-	tt7949090:-	tt7949144:-	tt7949170:-	tt7949172:-	tt7949176:-	tt7949182:-	tt7949184:-	tt7949190:-	tt7949280:-	tt7949284:-	tt7949288:-	tt7949306:-	tt7949314:-	tt7949320:-	tt7949356:-	tt7949362:-	tt7949382:-	tt7949394:-	tt7949458:-	tt7949480:-	tt7949556:-	tt7970056:-	tt7970058:-	tt7970072:-	tt7985092:-	tt7985112:-	tt7985122:-	tt7985126:-	tt7985128:-	tt7985130:-	tt7985132:-	tt7989760:-	tt7989768:-	tt7989774:-	tt7989778:-	tt7989780:-	tt7989782:-	tt7989784:-	tt7990488:-	tt7990526:-	tt7990548:-	tt7990562:-	tt7990576:-	tt7990584:-	tt7990602:-	tt7991504:-	tt7991512:-	tt7991530:-	tt7991536:-	tt7991544:-	tt7991560:-	tt7991582:-	tt7991600:-	tt7991616:-	tt7991622:-	tt7991626:-	tt7991638:-	tt7991640:-	tt7991642:-	tt7992600:-	tt7993418:-	tt7993434:-	tt7993436:-	tt7993438:-	tt7993444:-	tt7993448:-	tt7993450:-	tt7993454:-	tt7993458:-	tt7993460:-	tt7993466:-	tt7993468:-	tt7993472:-	tt7993474:-	tt7993480:-	tt7993482:-	tt7993484:-	tt7993490:-	tt7993494:-	tt7993496:-	tt7993500:-	tt7993502:-	tt7993506:-	tt7993512:-	tt7993514:-	tt7993518:-	tt7993520:-	tt7993524:-	tt7993530:-	tt7993534:-	tt7993536:-	tt7993538:-	tt7993540:-	tt7993544:-	tt7993548:-	tt7993550:-	tt7993552:-	tt7993554:-	tt7993566:-	tt7993570:-	tt8001722:-	tt8001724:-	tt8001728:-	tt8001730:-	tt8001732:-	tt8001734:-	tt8001774:-	tt8001776:-	tt8001822:-	tt8001824:-	tt8001842:-	tt8015074:-	tt8015090:-	tt8015092:-	tt8015094:-	tt8015096:-	tt8015098:-	tt8015100:-	tt8015118:-	tt8015122:-	tt8015124:-	tt8015126:-	tt8015128:-	tt8015132:-	tt8015136:-	tt8015138:-	tt8015140:-	
1	tt12187320:-	tt14202012:-	tt14202014:-	tt14202016:-	tt14202018:-	tt14202032:-	tt14202034:-	tt14202054:-	tt14202058:-	tt14202062:-	tt14202066:-	tt14202068:-	tt14202070:-	tt14202072:-	tt14202080:-	tt14202082:-	tt14202084:-	tt14202090:-	tt14202092:-	tt14202096:-	tt14202098:-	tt14202102:-	tt14202106:-	tt14202108:-	tt14202112:-	tt14202116:-	tt14202120:-	tt14202122:-	tt14202124:-	tt14202126:-	tt14202128:-	tt14202130:-	tt14202132:-	tt14202134:-	tt14202136:-	tt14202140:-	tt14202146:-	tt14202150:-	tt14202152:-	tt14202154:-	tt14202158:-	tt14202160:-	tt14202164:-	tt14202166:-	tt14202178:-	tt14202182:-	tt14202186:-	tt14202188:-	tt14202190:-	tt14202192:-	tt14202194:-	tt14202200:-	tt14202206:-	tt14202208:-	tt14202210:-	tt14202214:-	tt14202216:-	tt14202218:-	tt14215344:-	tt14215346:-	tt7948388:-	tt7948394:-	tt7948398:-	tt7948408:-	tt7948412:-	
21	tt13939484:-	tt13959564:-	tt13959676:-	tt13963088:-	tt13963850:-	tt13963904:-	tt13970096:-	tt13982798:-	tt14008656:-	tt14008660:-	tt14008668:-	tt14008672:-	tt14008674:-	tt14008678:-	tt14008680:-	tt14008682:-	tt14008684:-	tt14008686:-	tt14008688:-	tt14037480:-	tt14037482:-	tt14037488:-	tt14037490:-	tt14075138:-	tt14075140:-	tt14075142:-	tt14075144:-	tt14075148:-	tt14075152:-	tt14075154:-	tt14075158:-	tt14075160:-	tt14075162:-	tt14075164:-	tt14075166:-	tt14174778:-	tt14174780:-	tt14174782:-	tt14174784:-	tt14174786:-	tt14174788:-	tt14174790:-	tt14174794:-	tt14174796:-	tt14174798:-	tt14174802:-	tt14174806:-	tt14174808:-	tt14174810:-	tt14252092:-	tt14252094:-	tt14252096:-	tt14252098:-	tt14252102:-	tt14252104:-	tt14252106:-	tt14252108:-	tt14252110:-	tt14252112:-	tt14252114:-	tt14252116:-	tt14252118:-	tt14252120:-	tt14252122:-	tt14252126:-	tt14363858:-	tt14363864:-	tt14363866:-	tt14363870:-	tt14363874:-	tt14363876:-	tt14363880:-	tt14363884:-	tt14363886:-	tt14363888:-	tt14363892:-	tt14363894:-	tt14363898:-	tt14363900:-	tt14363902:-	tt14363904:-	tt14363906:-	tt14363908:-	tt14363910:-	tt14363912:-	tt14363914:-	tt14363916:-	tt14363918:-	tt14363920:-	tt14363922:-	tt14363924:-	tt14363926:-	tt14363928:-	tt14363930:-	tt14363932:-	tt14363934:-	tt14363942:-	tt14363944:-	
3	tt14055854:-	tt14397516:-	tt14397518:-	tt14397522:-	tt14397524:-	tt14397526:-	tt14397528:-	tt14397530:-	tt14397532:-	tt14397534:-	tt14397538:-	tt14397540:-	tt14397542:-	tt14397544:-	tt14397546:-	tt14397550:-	tt14397552:-	tt14397554:-	tt14397558:-	tt14397560:-	tt14397564:-	tt14397570:-	tt14397572:-	tt14397574:-	tt14397576:-	tt14397578:-	tt14397580:-	tt14397582:-	tt14397586:-	tt14397588:-	tt14397590:-	tt14397592:-	tt14397594:-	tt14397596:-	tt14397600:-	tt14397604:-	tt14397606:-	tt14397608:-	tt14397610:-	tt14397614:-	tt14397616:-	tt14397618:-	tt14397620:-	tt14397622:-	tt14397624:-	tt14397626:-	tt14397628:-	tt14397630:-	tt14397632:-	tt14397636:-	tt14397638:-	
4	tt14062750:-	
5	tt14062752:-	
6	tt14062756:-	
7	tt14062758:-	
8	tt14062760:-	
9	tt14062764:-	
10	tt14062768:-	
11	tt14062770:-	
13	tt14062772:-	
12	tt14062774:-	
14	tt14062776:-	
15	tt14062778:-	
16	tt14062782:-	
2	tt14208326:-	tt14208328:-	tt14208334:-	tt14208338:-	tt14208340:-	tt14208358:-	tt14208530:-	tt14208532:-	tt14208534:-	tt14208536:-	tt14208542:-	tt14208544:-	tt14208546:-	tt14210514:-	tt14210634:-	tt14210636:-	tt14210638:-	tt14210642:-	tt14210644:-	tt14210676:-	tt14210680:-	tt14210682:-	tt14210690:-	tt14210692:-	tt14210698:-	tt14210700:-	tt14210736:-	tt14210740:-	tt14210744:-	tt14210748:-	tt14210752:-	tt14210756:-	tt14210758:-	tt14210766:-	tt14210768:-	tt14210770:-	tt14213440:-	tt14213444:-	tt14213448:-	tt14213454:-	tt14213460:-	tt14213462:-	tt14213464:-	tt14213468:-	tt14213474:-	tt14213480:-	tt14213730:-	tt14213736:-	tt14213740:-	tt14213742:-	tt14213746:-	tt14213758:-	tt14213770:-	tt14213774:-	tt14213782:-	tt14214374:-	tt14214376:-	tt14214384:-	tt14214392:-	tt14214396:-	tt14214402:-	tt14214404:-	tt14214410:-	tt14214418:-	tt14214428:-	tt14214446:-	tt14214450:-	tt14214476:-	tt14214478:-	tt14215334:-	tt14217366:-	tt7989756:-	
17	tt7235520:-	
18	tt7935840:-	tt7936124:-	tt7936328:-	tt7940032:-	tt7940290:-	tt8019618:-	tt8019620:-	tt8019622:-	tt8019624:-	tt8019628:-	tt8019630:-	
