3	tt0731851:8.8	tt0772015:-	tt1300775:-	tt1300776:-	tt1300777:-	tt1300778:-	tt1300779:-	tt1300783:-	tt1300784:-	tt1300785:-	tt1300786:-	tt1301101:-	tt1301102:-	
4	tt1017326:-	tt1017327:-	tt1290351:-	tt1296129:-	tt1300780:-	tt1300781:-	tt1300782:-	tt1300787:-	
2	tt1176594:-	tt1305509:-	tt1305510:-	tt1305511:-	tt1305513:-	tt1305517:-	tt1305521:-	tt1305523:-	tt1305524:-	tt1305525:-	tt1305527:-	tt1305530:-	tt1305531:-	
1	tt1300788:-	tt1305512:-	tt1305514:-	tt1305515:-	tt1305516:-	tt1305518:-	tt1305519:-	tt1305520:-	tt1305522:-	tt1305526:-	tt1305528:-	tt1305529:-	tt1305643:-	
\N	tt1752955:-	tt1763118:-	tt1904566:-	tt1904567:-	tt1904568:-	tt1904569:-	tt1904570:-	tt1904571:-	tt1906215:-	tt1909239:-	tt1912315:-	tt1920679:-	tt1926173:-	tt1933324:-	tt1944967:-	tt1947827:-	tt1947828:-	tt1950020:-	tt1957807:-	tt2278601:-	tt3563572:-	tt8014330:-	
