2	tt0567307:-	tt0567308:-	tt0567309:-	tt0567310:-	tt0567311:-	tt0567312:-	tt0567313:-	
1	tt0906874:6.6	tt0906875:-	tt0906876:-	tt0906877:-	tt0906878:-	tt0906879:-	tt1629128:-	
3	tt0906880:-	tt0906881:-	tt0906882:-	tt0906883:-	tt0906884:-	tt0906885:-	tt0906886:-	
