1	tt12137318:-	tt12143646:-	tt12143648:-	tt12143652:-	tt12143654:-	tt12143744:-	tt12147342:-	tt12147346:-	tt12147348:-	tt12147350:-	tt12147352:-	tt12147356:-	tt12147358:-	tt12147362:-	tt12147364:-	tt12147366:-	tt12156380:-	tt12156384:-	tt12156390:-	tt12156392:-	tt12156394:-	tt12156396:-	tt12156398:-	tt12156400:-	tt12156402:-	tt12156404:-	tt12160904:-	tt12160906:-	tt12160908:-	tt12160910:-	tt12160912:-	tt12160914:-	tt12160916:-	tt12160918:-	tt12160920:-	tt12160926:-	tt12167864:-	tt12167872:-	tt12167874:-	tt12167878:-	tt12167884:-	tt12167886:-	tt12167888:-	tt12167890:-	tt12167894:-	tt2820652:-	tt2820662:-	tt2820666:-	tt2820672:7.5	tt2820680:-	tt2820686:-	tt2820690:-	tt2820692:-	tt2820706:-	tt2820712:-	tt2820714:-	tt2820716:-	tt2820718:-	tt2820724:-	tt2820732:-	tt2820738:-	tt2820740:-	tt2820742:-	tt2820748:-	tt2820750:-	tt2820760:-	tt2820762:-	tt2820764:-	tt2820766:-	tt2820772:-	
2	tt12137352:-	tt12143662:-	tt12143664:-	tt12143666:-	tt12143668:-	tt12143670:-	tt12143672:-	tt12143674:-	tt12143748:-	tt12147316:-	tt12147318:-	tt12147320:-	tt12147324:-	tt12147326:-	tt12147330:-	tt12147332:-	tt12147334:-	tt12147336:-	tt12147340:-	tt12156406:-	tt12156410:-	tt12156414:-	tt12156416:-	tt12156418:-	tt12156420:-	tt12156422:-	tt12156424:-	tt12156426:-	tt12160880:-	tt12160882:-	tt12160884:-	tt12160886:-	tt12160888:-	tt12160890:-	tt12160892:-	tt12160894:-	tt12160900:-	tt12167922:-	tt12167924:-	tt12167928:-	tt12167930:-	tt12167932:-	tt12167934:-	tt12167938:-	tt12167940:-	tt12167942:-	tt12167946:-	tt12167948:-	tt12167952:-	tt12167954:-	tt12167956:-	tt12167960:-	tt12167962:-	tt12167964:-	tt12167966:-	tt12167968:-	tt12167972:-	tt12167974:-	tt12167978:-	tt12167980:-	tt3132438:-	tt3237264:-	tt3534064:-	tt3534220:-	tt3534276:-	tt3639748:-	tt3639756:-	tt3639762:-	tt3639764:-	tt4705034:-	
