1	tt10808528:-	tt10808534:-	tt10808546:-	tt10808552:-	tt10808556:-	tt10808562:-	tt10808568:-	tt10808570:-	tt10808574:-	tt10808584:-	tt10808590:-	tt10808602:-	tt10808608:-	tt10808612:-	tt10808616:-	tt10808618:-	tt10808624:-	tt10808630:-	tt10808636:-	
2	tt10808950:-	tt10808960:-	tt10808964:-	tt10808970:-	tt10808976:-	tt10808982:-	tt10808994:-	tt10808996:-	tt10809000:-	tt10809032:-	tt10809044:-	tt10809054:-	tt10809062:-	tt10809074:-	tt10809080:-	tt10809104:-	
3	tt10811850:-	tt10811880:-	tt10811948:-	tt10811982:-	tt10812004:-	tt10812028:-	tt10812042:-	tt10812068:-	tt10812120:-	tt10812142:-	tt10812170:-	tt10812228:-	tt10812258:-	tt10812298:-	tt10812320:-	tt10812372:-	
4	tt10813654:-	tt10813672:-	tt10813684:-	tt10813696:-	tt10813710:-	tt10813790:-	tt10813828:-	tt10813834:-	tt10813844:-	tt10813856:-	tt10813860:-	tt10813876:-	tt10813880:-	tt10813910:-	tt10813938:-	tt10813950:-	
5	tt10814616:-	tt10814658:-	tt10814676:-	tt10814708:-	tt10814724:-	tt10814740:-	tt10814754:-	tt10814760:-	tt10814772:-	tt10814780:-	tt10814784:-	tt10814794:-	tt10814798:-	tt10814810:-	tt10814826:-	tt10814838:-	tt10814842:-	tt10814846:-	
