1	tt1475832:-	tt1475833:-	tt1475834:-	tt1475835:-	tt1475836:-	tt1475837:-	tt1483606:-	tt1527384:-	tt1527385:-	tt1527386:-	tt1527387:-	tt1567870:-	tt1567871:-	tt1567872:-	tt1567873:-	tt1567874:-	tt1567875:-	tt1567876:-	tt1567877:-	tt1567878:-	tt1567879:-	tt1569003:-	tt1569004:-	tt1569005:-	tt1569006:-	tt1572608:-	tt1572609:-	tt1572610:-	tt1572611:-	tt1572612:-	
2	tt1475838:-	tt1475839:-	tt1475840:-	tt1475841:-	tt1475842:-	tt1550055:-	tt1550056:-	tt1550057:-	tt1550058:-	tt1550059:-	
\N	tt1475843:-	tt1475844:-	tt1475845:-	tt1475846:-	tt1475847:-	tt1475848:-	tt1475849:-	tt1475850:-	tt1475851:-	tt1475852:-	tt1483607:-	tt1483608:-	tt1550060:-	tt1550061:-	tt1550062:-	tt1550063:-	tt1550064:-	tt1567880:-	tt1567881:-	tt1567882:-	tt1567883:-	tt1567884:-	tt1588544:-	tt1588545:-	tt1588546:-	tt1588547:-	tt1588548:-	tt1588549:-	tt1588550:-	tt1588551:-	
