1	tt11940538:6.0	tt11940540:-	tt11940542:-	tt11940546:-	tt11940548:-	tt11940550:-	tt11940554:-	tt11940556:-	tt11940558:-	tt11940560:-	tt11940562:-	tt11940564:-	tt11940566:-	tt11940568:-	tt11940570:-	tt11940572:-	
2	tt13846644:-	tt13846646:-	tt13846648:-	tt13846650:-	tt13846652:-	tt13846654:-	tt13846656:-	tt13846662:-	tt13846664:-	tt13846666:-	tt13846668:-	tt13846670:-	tt13846672:-	tt13846674:-	tt13846676:-	tt13846682:-	
