1	tt1380672:-	tt1381394:-	tt1384527:-	tt1384528:-	tt1384529:-	tt1384530:-	tt1384531:-	tt1384532:-	tt1384533:-	tt1384534:-	tt1389052:-	tt1389053:-	tt1389054:-	tt1389151:-	tt1399870:-	tt1400479:-	tt1400480:-	tt1410349:-	tt1410350:-	tt1410351:-	tt1410352:-	tt1410353:-	tt1410354:-	tt1410355:-	tt1410356:-	tt1442606:-	tt1442607:-	tt1442608:-	tt1442609:-	tt1442610:-	tt1442611:-	tt1442612:-	tt1442613:-	tt1450012:-	tt1450013:-	tt1450014:-	tt1450015:-	tt1450016:-	tt1450017:-	tt1450018:-	tt1450019:-	tt1450020:-	tt1450021:-	tt1450022:-	tt1451234:-	tt1451235:-	tt1451236:-	tt1451237:-	tt1451238:-	tt1451239:-	tt1451240:-	tt1451241:-	
2	tt1508187:-	tt1510963:-	tt1510964:-	tt1510965:-	tt1510966:-	tt1510967:-	tt1514018:-	tt1514019:-	tt1514020:-	tt1514021:-	tt1514022:-	tt1514023:-	tt1514024:-	tt1514025:-	tt1514797:-	tt1514798:-	tt1514799:-	tt1514800:-	tt1514801:-	tt1514802:-	tt1520152:-	tt1520153:-	tt1520154:-	tt1520155:-	tt1520156:-	tt1520157:-	tt1520158:-	tt1520159:-	tt1520160:-	tt1520161:-	tt1520162:-	tt1520163:-	tt1520164:-	tt1520165:-	tt1520166:-	tt1520167:-	tt1520168:-	tt1533531:-	tt1533532:-	tt1533533:-	tt1533534:-	tt1533535:-	tt1533536:-	tt1533537:-	tt1546926:-	tt1546927:-	tt1546928:-	tt1546929:-	tt1546930:-	tt1546931:-	tt1546932:-	tt1546933:-	
