1	tt0755104:7.6	tt0755106:8.0	tt0755107:8.0	tt0755113:7.7	tt0755114:7.9	tt0755115:8.0	tt0755119:7.9	tt0755120:7.7	tt0755126:7.8	tt0755129:8.2	tt0755130:7.6	tt0755132:7.6	tt0755134:7.8	tt0755135:7.8	tt0755137:7.9	tt0755140:7.5	tt0755141:7.5	tt0755142:8.0	tt0755143:8.1	tt0755144:7.9	tt0755145:8.2	tt0755148:7.9	tt0755154:7.5	tt0755156:7.9	tt0755161:8.1	tt0755163:7.8	tt0755164:8.4	tt0755165:7.6	tt0755169:7.8	tt0755171:7.6	tt0755173:7.4	tt0755174:8.0	tt0755179:7.6	tt0755180:7.6	tt0755181:7.9	tt0755182:8.3	tt0762800:7.8	tt0762801:7.8	tt0762802:7.8	
2	tt0755108:7.8	tt0755109:8.3	tt0755110:8.1	tt0755111:7.7	tt0755117:7.6	tt0755118:7.8	tt0755121:7.7	tt0755122:7.5	tt0755123:7.7	tt0755124:7.2	tt0755125:7.6	tt0755127:7.4	tt0755128:7.8	tt0755131:7.5	tt0755133:7.7	tt0755136:7.5	tt0755138:7.6	tt0755139:7.7	tt0755146:8.1	tt0755147:7.6	tt0755149:7.8	tt0755150:7.4	tt0755151:7.8	tt0755152:7.8	tt0755153:7.7	tt0755155:7.8	tt0755157:7.3	tt0755159:7.4	tt0755160:7.5	tt0755162:7.3	tt0755166:7.9	tt0755167:7.7	tt0755168:7.4	tt0755170:7.9	tt0755172:7.7	tt0755175:7.8	tt0755176:7.6	tt0755177:7.8	tt0755178:7.5	
3	tt1041392:7.9	tt1041393:7.9	tt1041394:7.4	tt1041444:7.7	
