1	tt0957842:-	tt2358217:-	tt2358219:-	tt2358221:-	tt2358223:-	tt2358225:-	tt2358227:-	tt2358229:-	tt2358231:-	tt2358233:-	tt2358235:-	tt2358237:-	tt2358239:-	tt2358241:-	tt2358243:-	tt2358245:-	tt2358247:-	tt2358249:-	tt2358251:-	tt2358253:-	tt2358255:-	tt2358257:-	tt2358259:-	tt2358261:-	tt2358263:-	tt2358265:-	tt2358267:-	tt2358269:-	tt2358271:-	tt2358273:-	tt2358275:-	tt2358277:-	tt2358279:-	tt2358281:-	tt2358283:-	
5	tt0978153:-	tt2358323:-	tt2358337:-	tt2358339:-	tt2358341:-	tt2358343:-	tt2358345:-	tt2358347:-	tt2358349:-	tt2358351:-	tt2358353:-	tt2358355:-	tt2358357:-	tt2358359:-	tt2358361:-	tt2358363:-	
4	tt1370031:-	tt1384155:-	tt1384156:-	tt1384157:-	tt1384158:-	tt1384159:-	tt1384160:-	tt1384161:-	tt1384162:-	tt2172316:-	tt2358285:-	tt2358287:-	tt2358289:-	tt2358291:-	tt2358293:-	tt2358295:-	tt2358297:-	tt2358299:-	tt2358301:-	tt2358303:-	tt2358305:-	tt2358307:-	tt2358309:-	tt2358311:-	tt2358313:-	tt2358315:-	tt2358317:-	tt2358321:-	tt2358325:-	tt2358327:-	tt2358329:-	tt2358331:-	tt2358333:-	tt2358335:-	tt2380815:-	tt2380817:-	tt2380819:-	tt2380821:-	tt2380823:-	tt2380825:-	
3	tt1370032:-	tt1370033:-	tt1370034:-	tt1370035:-	tt1370036:-	tt1370037:-	tt1751541:-	tt2328229:-	tt2328231:-	tt2328233:-	tt2328235:-	tt2328237:-	tt2328239:-	tt2328241:-	tt2328243:-	tt2328245:-	tt2328247:-	tt2328249:-	tt2328251:-	tt2328253:-	tt2328267:-	tt2328269:-	tt2328271:-	tt2328273:-	tt2328275:-	tt2328277:-	tt2328279:-	tt2328281:-	tt2328283:-	tt2365451:-	tt2365453:-	tt2365455:-	tt2365457:-	tt2365459:-	tt2365461:-	tt2365463:-	tt2365465:-	tt2365467:-	tt2365469:-	tt2365471:-	tt2365473:-	tt2365475:-	tt2365477:-	tt2365479:-	tt2365481:-	tt2365483:-	tt2365485:-	tt2380813:-	
2	tt2345053:-	tt2345055:-	tt2345057:-	tt2345059:-	tt2345061:-	tt2345063:-	tt2345065:-	tt2345067:-	tt2345069:-	tt2345071:-	tt2345073:-	tt2345075:-	tt2345077:-	tt2345079:-	tt2353035:-	tt2353037:-	tt2353039:-	tt2353041:-	tt2353043:-	tt2353045:-	tt2353047:-	tt2353049:-	tt2353051:-	tt2353053:-	tt2353055:-	tt2353057:-	tt2353059:-	tt2353061:-	tt2353063:-	tt2355111:-	tt2355113:-	tt2355115:-	tt2355117:-	tt2355119:-	tt2355121:-	tt2355123:-	tt2355125:-	tt2355127:-	tt2355129:-	tt2355131:-	tt2355133:-	tt2355135:-	tt2355137:-	tt2355139:-	tt2355141:-	tt2355143:-	tt2355145:-	tt2380811:-	
\N	tt2373939:-	
