5	tt0575052:8.1	tt0575088:8.1	tt0575108:7.8	tt0575112:7.5	tt0575122:7.3	tt0575123:8.2	tt0575169:8.0	tt0575173:8.9	tt0575221:7.9	tt0757449:8.5	tt0757453:8.2	tt0757455:7.6	tt0757465:7.5	
2	tt0575053:8.1	tt0575060:7.6	tt0575066:7.6	tt0575079:7.5	tt0575099:8.8	tt0575104:8.2	tt0575125:7.6	tt0575137:8.1	tt0575179:8.0	tt0575212:7.9	tt0757456:8.1	tt0757464:7.7	tt0757473:8.1	
16	tt0575054:7.0	tt0575100:7.2	tt0575105:7.6	tt0575130:7.9	tt0575138:8.1	tt0575151:7.3	tt0575167:7.7	tt0575182:6.4	tt0575204:8.4	tt0575208:7.1	tt0575213:7.2	tt0575214:6.9	tt0757462:6.9	
6	tt0575055:7.5	tt0575067:8.5	tt0575068:8.5	tt0575071:8.6	tt0575074:8.1	tt0575086:7.7	tt0575103:7.7	tt0575124:8.1	tt0575142:8.0	tt0575157:8.5	tt0575176:8.2	tt0757450:8.0	tt0757466:8.0	
12	tt0575056:8.3	tt0575058:7.6	tt0575064:8.1	tt0575089:7.2	tt0575107:7.7	tt0575117:7.3	tt0575140:7.6	tt0575141:7.0	tt0575170:7.3	tt0575172:8.2	tt0575188:8.5	tt0575201:7.8	tt0575222:7.8	
9	tt0575057:7.7	tt0575062:8.0	tt0575072:8.1	tt0575083:8.5	tt0575096:8.4	tt0575097:8.2	tt0575110:8.6	tt0575128:8.9	tt0575160:8.5	tt0575194:8.5	tt0575196:8.6	tt0575203:8.2	tt0757447:8.2	
15	tt0575059:7.4	tt0575073:7.9	tt0575092:7.7	tt0575114:7.6	tt0575145:8.8	tt0575149:7.5	tt0575153:7.8	tt0575158:7.6	tt0575185:7.6	tt0575218:7.3	tt0575229:7.6	tt0757448:7.2	tt0757470:8.2	
10	tt0575061:7.9	tt0575075:9.2	tt0575081:8.2	tt0575082:7.7	tt0575166:7.7	tt0575178:7.9	tt0575181:8.2	tt0575205:8.9	tt0575217:8.5	tt0575223:7.9	tt0575225:7.9	tt0575226:8.9	tt0757459:8.4	
3	tt0575063:8.5	tt0575093:7.8	tt0575106:8.1	tt0575116:8.1	tt0575120:8.1	tt0575126:8.1	tt0575165:8.0	tt0575177:8.0	tt0575200:7.8	tt0575224:7.9	tt0757446:8.1	tt0757452:8.4	tt0757468:8.1	
4	tt0575065:7.6	tt0575084:8.4	tt0575090:7.6	tt0575115:7.1	tt0575121:8.4	tt0575136:8.2	tt0575144:8.3	tt0575146:8.2	tt0575171:7.5	tt0575191:7.6	tt0757463:8.2	tt0757467:8.5	tt0757471:7.8	
