1	tt11354530:-	tt11354532:-	tt11354534:-	tt11354536:-	tt11354538:-	tt11354540:-	tt11354542:-	tt11354546:-	tt11354548:-	tt7416014:-	
2	tt11354572:-	tt11354574:-	tt11354576:-	tt11354578:-	tt11354580:-	tt11354586:-	tt11354588:-	tt11354590:-	tt11354592:-	tt11354594:-	
3	tt11354602:-	tt11354604:-	tt11354606:-	tt11354610:-	tt11354612:-	tt11354614:-	tt11354616:-	tt11354618:-	tt11354620:-	tt11354622:-	
4	tt11354626:-	tt11354628:-	tt11354630:-	tt11354632:-	tt11354634:-	tt11354636:-	tt11354638:-	tt11354640:-	tt11354642:-	tt11354644:-	tt11354646:-	tt11354648:-	tt11354650:-	tt11354652:-	tt11354654:-	tt11354656:-	tt11354658:-	tt11354660:-	tt11354662:-	tt11354666:-	tt11354668:-	tt11354670:-	tt11354672:-	tt11354674:-	tt11354676:-	tt11354690:-	tt11354692:-	tt11354694:-	tt11354696:-	tt11354698:-	tt11354700:-	tt11354704:-	tt11354706:-	tt11354708:-	tt11354710:-	tt11354712:-	tt11354714:-	tt11354716:-	tt11354718:-	tt11354720:-	
5	tt11354728:-	tt11354730:-	tt11354732:-	tt11354734:-	tt11354736:-	tt11354738:-	tt11354740:-	tt11354742:-	tt11354744:-	tt11354746:-	tt11354748:-	tt11354750:-	tt11354752:-	tt11354754:-	tt11354756:-	tt11354758:-	tt11354760:-	tt11354762:-	tt11354764:-	tt11354766:-	tt11354770:-	tt11354772:-	tt11354774:-	tt11354776:-	tt11354778:-	tt11354780:-	tt11354782:-	tt11354784:-	
6	tt11354792:-	tt11354794:-	tt11354796:-	tt11354798:-	tt11354802:-	tt11354804:-	tt11354806:-	tt11354808:-	tt11354810:-	tt11354812:-	tt11354818:-	tt11354820:-	tt11354822:-	tt11354824:-	tt11354826:-	tt11354830:-	tt11354832:-	tt11354834:-	tt11354836:-	tt11354838:-	tt11354840:-	tt11354842:-	tt11354844:-	tt11354846:-	tt11354848:-	tt11354850:-	tt11354852:-	tt11354854:-	
7	tt11354860:-	tt11354862:-	tt11354864:-	tt11354866:-	tt11354870:-	tt11354872:-	tt11354874:-	tt11354876:-	tt11354882:-	tt11354884:-	tt11354888:-	tt11354890:-	tt11354892:-	tt11354894:-	tt11354898:-	tt11354902:-	tt11354910:-	tt11354912:-	tt11354914:-	tt11354916:-	tt11354918:-	tt11354920:-	tt11354922:-	tt11354924:-	tt11354926:-	tt11354928:-	tt11354930:-	tt11354932:-	
8	tt11354934:-	tt11354936:-	tt11354938:-	tt11354940:-	tt11354950:-	tt11354952:-	tt11354954:-	tt11354956:-	tt11354958:-	tt11354960:-	tt11354962:-	tt11354964:-	tt11354966:-	tt11354968:-	
9	tt11354972:-	tt11354974:-	tt11354976:-	tt11354978:-	tt11354980:-	tt11354982:-	tt11354984:-	tt11354986:-	tt11354988:-	tt11354990:-	tt11354992:-	tt11354994:-	tt11354996:-	tt11354998:-	
