2	tt0516013:-	
17	tt10106314:-	tt10146850:-	tt10182500:-	tt10223788:-	tt10265552:-	tt10318854:-	tt10334144:-	tt10369780:-	tt10398876:-	tt10520558:-	tt10567074:-	tt9104306:-	tt9125488:-	tt9169334:-	tt9197136:-	tt9265830:-	tt9297282:-	tt9364094:-	tt9547414:-	tt9590918:-	tt9640296:-	tt9669202:-	tt9701428:-	tt9742088:-	tt9795086:-	tt9838240:-	
18	tt11074854:-	tt11137502:-	tt11156624:-	tt11198530:-	tt11273460:-	tt11290782:-	tt11321894:-	tt11354214:-	tt11552730:-	tt11602926:-	tt11662678:-	tt11686100:-	tt11737512:-	tt11765390:-	tt11785876:-	tt11846428:-	tt12059524:-	tt12099526:-	tt12132060:-	tt12175444:-	tt12209192:-	tt12209196:-	tt12249282:-	tt12249284:-	tt12249286:-	tt12249292:-	
6	tt1128313:-	tt1128314:-	tt1128315:-	tt1134680:-	tt1138621:-	tt1141364:-	tt1144597:-	tt1148816:-	tt1151014:-	tt1160046:-	tt1163911:-	tt1163912:-	tt1163913:-	tt1168226:-	tt1174108:-	tt1176476:-	tt1178711:-	tt1184871:-	tt1186273:-	tt1188153:-	tt1191170:-	tt1197554:-	tt1202778:-	tt1208764:-	tt1210868:-	tt1212920:-	
19	tt12263056:-	tt12967654:-	tt13268302:-	tt13268304:-	tt13268308:-	tt13268310:-	tt13268312:-	tt13297270:-	tt13794914:-	tt13828496:-	tt13884856:-	tt13931360:-	tt13966762:-	tt14044202:-	tt14075838:-	tt14128838:-	
3	tt1267880:-	
7	tt1303937:-	tt1307481:-	tt1313898:-	tt1317887:-	tt1319212:-	tt1324166:-	tt1326298:-	tt1331472:-	tt1332730:-	tt1349501:-	tt1349502:-	tt1349503:-	tt1349504:-	tt1354104:-	tt1354105:-	tt1363206:-	tt1366265:-	tt1372395:-	tt1378838:-	tt1380302:-	tt1387560:-	tt1390559:-	tt1393857:-	tt1404443:-	tt1404808:-	tt1410409:-	
\N	tt13856046:-	tt2113154:-	tt2176221:-	tt2187289:-	tt2201280:-	tt2230684:-	tt2313643:-	tt2313645:-	tt2701596:-	tt2716590:-	tt2845216:-	tt2957376:-	tt3321010:-	tt3332676:-	tt3341242:-	tt4187766:-	
8	tt1519779:-	tt1534597:-	tt1538561:-	tt1543077:-	tt1546517:-	tt1549188:-	tt1557222:-	tt1558274:-	tt1564389:-	tt1566655:-	tt1573245:-	tt1580445:-	tt1580446:-	tt1585672:-	tt1590363:-	tt1590364:-	tt1598210:-	tt1600938:-	tt1608375:-	tt1608376:-	tt1609506:-	tt1615182:-	tt1618502:-	tt1628098:-	tt1634163:-	tt1634164:-	
9	tt1731780:-	tt1744003:-	tt1746683:-	tt1746684:-	tt1748609:-	tt1761084:-	tt1769450:-	tt1786788:-	tt1790015:-	tt1792174:-	tt1795088:-	tt1798322:-	tt1802205:-	tt1803236:-	tt1803237:-	tt1818537:-	tt1823308:-	tt1823814:-	tt1840469:-	tt1840470:-	tt1840471:-	tt1841981:-	tt1847788:-	tt1853841:-	tt1862163:-	tt1863522:-	
10	tt2088112:-	tt2093382:-	tt2093383:-	tt2097978:-	tt2113155:-	tt2114556:-	tt2121870:-	tt2128823:-	tt2134345:-	tt2142089:-	tt2149335:-	tt2161663:-	tt2173063:-	tt2191955:-	tt2193349:-	tt2204445:-	tt2216037:-	tt2239103:-	tt2245377:-	tt2265721:-	tt2288297:-	tt2293439:-	tt2299753:-	tt2299755:-	tt2299757:-	tt2299761:-	
1	tt2123396:-	
11	tt2444878:-	tt2444896:-	tt2444902:-	tt2444904:-	tt2444908:-	tt2444910:-	tt2444912:-	tt2444914:-	tt2552330:-	tt2552370:-	tt2552372:-	tt2552376:-	tt2552396:-	tt2552398:-	tt2603708:-	tt2616208:-	tt2642488:-	tt2658568:-	tt2658576:-	tt2658582:-	tt2658586:-	tt2731576:-	tt2731592:-	tt2731594:-	tt2731604:-	tt2731608:-	
12	tt3281752:-	tt3281794:-	tt3317574:-	tt3322388:-	tt3328440:-	tt3338224:-	tt3355410:-	tt3376068:-	tt3466988:-	tt3513772:-	tt3513826:-	tt3524250:-	tt3534986:-	tt3551664:-	tt3551892:-	tt3597338:-	tt3607130:-	tt3619460:-	tt3619534:-	tt3620180:-	tt3643778:-	tt3648294:-	tt3695348:-	tt3704630:-	tt3713584:-	tt3738490:-	
13	tt4055650:-	tt4071098:-	tt4088666:-	tt4112488:-	tt4129618:-	tt4148624:-	tt4165980:-	tt4184276:-	tt4282694:-	tt4298920:-	tt4326464:-	tt4345674:-	tt4368182:-	tt4388740:-	tt4452974:-	tt4516346:-	tt4563428:-	tt4582192:-	tt4595990:-	tt4619068:-	tt4620376:-	tt4645464:-	tt4657184:-	tt4690702:-	tt4721274:-	tt4756162:-	
14	tt5082768:-	tt5095890:-	tt5102340:-	tt5147016:-	tt5168022:-	tt5190818:-	tt5201290:-	tt5206664:-	tt5284470:-	tt5318276:-	tt5337546:-	tt5364612:-	tt5453140:-	tt5463102:-	tt5476098:-	tt5492178:-	tt5571826:-	tt5586096:-	tt5594850:-	tt5622170:-	tt5643114:-	tt5646832:-	tt5704200:-	tt5722992:-	tt5724134:-	tt5752028:-	
