5	tt10015328:5.0	tt10015346:6.7	tt10059376:6.1	tt10137366:6.0	tt10155312:6.8	tt10155320:7.0	tt8363122:6.7	tt9016070:6.7	tt9060664:6.6	tt9060676:7.1	tt9078988:6.7	tt9189374:6.5	tt9225802:6.4	tt9294242:6.9	tt9324520:7.1	tt9679636:5.4	tt9805104:5.9	tt9859896:5.4	
6	tt10266216:7.2	tt10957810:7.3	tt10990736:7.0	tt11051110:7.3	tt11092436:7.4	tt11173658:7.0	tt11191234:5.6	tt11224382:7.3	tt11246832:7.4	tt11246836:7.3	tt11246838:7.5	tt11246840:6.9	tt11246850:7.0	tt11246852:7.0	tt11246854:7.0	tt11246856:7.6	tt11246858:7.0	tt11246862:7.2	
1	tt3821870:7.9	tt3977440:7.9	tt4053634:7.9	tt4110738:8.2	tt4110752:7.9	tt4130716:8.1	tt4148944:8.2	tt4172598:8.2	tt4196988:8.3	tt4196990:8.3	tt4262238:8.1	tt4302988:8.0	
2	tt4365972:7.8	tt4522990:7.8	tt4522992:7.8	tt4522994:7.9	tt4522996:7.7	tt4522998:8.2	tt4523000:7.6	tt4523002:8.2	tt4523004:7.9	tt4523006:7.8	tt4523008:7.7	tt4523010:7.9	tt4675910:7.7	tt4675912:7.6	tt4675914:7.3	tt4675916:8.0	tt4675918:8.1	tt4675920:7.6	tt5654886:5.9	
3	tt5506788:7.2	tt5668608:7.1	tt5668610:7.0	tt5668612:7.1	tt5668614:7.1	tt5668616:7.2	tt5668618:7.2	tt5668620:7.1	tt5668622:7.4	tt5668624:7.4	tt5668626:6.9	tt5668628:6.6	tt5668630:7.0	tt5668632:6.9	tt5668634:7.0	tt5668636:7.0	tt5668638:7.3	tt5668640:7.2	
4	tt6415502:7.4	tt6742010:7.0	tt6742012:7.1	tt6742018:7.1	tt6742024:7.4	tt6742028:7.6	tt6742032:7.1	tt6742038:7.9	tt6742042:7.6	tt6742050:7.2	tt6742052:7.2	tt6742060:6.9	tt6742062:6.5	tt6742066:6.6	tt6742076:7.5	tt6742078:6.9	tt6742084:7.2	tt6742088:7.5	
