7	tt10349964:-	tt10359470:-	tt10388534:-	tt10426610:-	tt10451550:-	tt10489664:-	tt10529522:-	tt10567924:-	tt10601764:-	tt10636650:-	tt10674882:-	tt10738850:-	tt11388560:-	
2	tt2162030:-	tt2173684:-	tt2187568:-	tt2200410:-	tt2229794:-	tt2242734:-	tt2255986:-	tt2271576:-	tt2290308:-	tt2308886:-	tt2349881:-	tt2361609:-	tt2372517:-	tt2383067:-	tt2391923:-	tt2400533:-	
1	tt2207763:-	tt2207765:-	tt2221891:-	tt2239023:-	tt2254305:-	tt2268733:-	tt2285807:-	tt2299627:-	tt2313411:-	tt2323773:-	tt2336553:-	
3	tt2674036:-	tt2700694:-	tt2715668:-	tt2730114:-	tt2748240:-	tt2764576:-	tt2780666:-	tt2795488:-	tt2811504:-	tt2826960:-	tt2844274:-	
4	tt3524044:-	tt3541700:-	tt3557454:-	tt3572686:-	tt3587666:-	tt3601858:-	tt3619232:-	tt3635338:-	tt3652444:-	tt3666930:-	tt3681086:-	tt3695138:-	
5	tt6172812:-	tt6176650:-	tt6176652:-	tt6176654:-	tt6176656:-	tt6176658:-	tt6176662:-	tt6176664:-	tt6176666:-	tt6362336:-	tt6402788:-	tt6427236:-	tt6427238:-	tt6504726:-	tt6530142:-	tt6554038:-	tt6579788:-	tt6610792:-	tt7763396:-	tt8036924:-	
6	tt8455556:-	tt8455568:-	tt8455576:-	tt8455582:-	tt8455584:-	tt8455586:-	tt8455594:-	tt8455596:-	tt8455604:-	tt8455610:-	tt8455614:-	
