1	tt1231944:7.4	tt1231945:7.7	
2	tt1231946:7.2	tt1235087:7.3	
3	tt1317960:7.8	tt1425578:7.7	
4	tt1771805:7.5	tt1779244:7.7	tt1782228:7.6	tt1794488:7.3	tt1794489:7.7	tt1794490:7.6	
\N	tt2244086:7.5	
