1	tt0696343:6.8	tt0696345:7.4	tt0696349:7.0	tt0696350:7.3	tt0696352:7.3	tt0696353:6.8	tt0696354:8.0	tt0696355:7.7	tt0696356:7.5	tt0898025:7.6	tt0988491:7.5	tt0988492:8.0	tt0989525:7.2	tt0990905:7.6	tt1064630:7.7	tt1164379:8.0	
3	tt0696344:7.2	tt0696348:7.2	tt0696358:6.8	tt0696359:8.0	tt0843972:7.5	tt1238545:7.7	tt1238546:7.6	tt1238547:7.0	tt1238549:7.2	tt1238550:8.0	tt1238551:7.5	tt1238552:7.2	tt1238553:7.7	tt1238555:7.6	tt1238557:7.7	tt1238558:7.5	
2	tt0696346:7.9	tt0696347:7.7	tt0696351:7.4	tt0696357:7.4	tt0696360:8.2	tt1238548:7.4	tt1238554:7.4	tt1238556:8.0	
